name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,Posparallax,distance,dist_mod,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,Mg,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist
SDSSJ012747.73-100439.1,21.94875,-10.07752778,,18.83,8.62,,,,,,,,,,,,d,Green2013,21.9488671864833,-10.0775091252555,0.008,0.004,90.0,2458921244281070336,21.94879476353,0.2436,-10.07758151744,0.1568,0.4644,0.4644,2153.316106804479,11.665538944667318,0.2794,-16.561,0.511,-16.814,0.243,false,538.651,1.34007,18.860098,7.194559055332682,171.657,7.63821,19.764736,555.79,13.4672,17.899643,1.865093,,,0,,,,,,0.420757
SDSSJ012919.18-083137.9,22.32958333,-8.527194444,,18.48,8.25,,,,,,,,,,,,d,Green2013,22.3299158680248,-8.5272156797067,0.009,0.004,90.0,2477305250496188416,22.32997999931,0.2421,-8.52727405552,0.1662,0.9786,0.9786,1021.8679746576742,10.046973942880403,0.2971,14.73,0.556,-13.558,0.267,false,691.195,1.98036,18.589365,8.542391057119598,257.971,11.1792,19.322462,694.621,38.9476,17.657549,1.664913,,,0,,,,,,1.186369
SDSSJ013148.46+004230.7,22.95166667,0.708527778,,19.24,7.82,,,,,,,,,,,,d,Green2013,22.9519529129355,0.7085114837357,0.013,0.008,90.0,2558108566179454080,22.95206235219,0.5794,0.70848392487,0.303,0.526,0.526,1901.1406844106464,11.395071279231303,0.7495,25.416,0.81,-6.401,0.502,false,356.509,1.64079,19.30819,7.913118720768697,175.223,8.80678,19.742407,284.534,16.4314,18.626583,1.115824,,,0,,,,,,1.032064
SDSSJ013249.99+000300.4,23.20791667,0.050111111,,20.52,7.79,,,,,,,,,,,,n,Green2013,23.208292211254,0.0501286646886,0.044,0.042,0.0,2510018337057861376,23.20836431499,1.7473,0.05011425927,1.1306,-3.9212,3.9212,255.02397225339183,7.032905030170438,2.2771,16.747,2.702,-3.346,2.832,false,99.3322,1.1995,20.69564,13.662734969829563,53.4674,10.1887,21.031164,108.204,7.82263,19.67631,1.354855,,,0,,,,,,1.353424
SDSSJ014140.31-100355.1,25.41791667,-10.06530556,,19.6,8.6,,,,,,,,,,,,d,Green2013,25.4179529669336,-10.0653053476996,0.014,0.009,90.0,2463999407453537664,25.41800904583,0.391,-10.06536178764,0.2978,0.9241,0.9241,1082.1339681852612,10.171405148778895,0.4364,12.824,0.892,-13.109,0.59,false,253.945,1.44501,19.676516,9.505110851221104,191.959,68.2271,19.643366,246.938,17.2714,18.780449,0.862917,,,0,,,,,,0.12866
SDSSJ014155.53+005823.6,25.48125,0.973222222,,17.92,7.0,,,,,,,,,,,,uG,Green2013,25.4813778527092,0.9732359192156,0.004,0.003,90.0,2510316059895252992,25.48139616963,0.1338,0.97322362865,0.1103,-0.1077,0.1077,9285.051067780872,14.838921483510092,0.1632,4.254,0.271,-2.855,0.204,false,1214.03,2.007,17.97779,3.1388685164899073,608.52,11.3244,18.390701,899.067,8.96416,17.37744,1.013262,,,0,,,,,,0.462838
SDSSJ014359.79+141700.4,25.99875,14.28344444,,17.79,6.77,,,,,,,,,,,,nG,Green2013,25.9991258116768,14.283454930155,0.006,0.005,90.0,2588190761934182912,25.99922513035,0.1456,14.28339407172,0.16,0.1894,0.1894,5279.831045406547,13.613100126663728,0.1924,22.354,0.372,-14.135,0.322,false,1350.76,2.64174,17.861923,4.248822873336273,675.976,8.67854,18.27656,982.349,14.2744,17.281256,0.995304,,,0,,,,,,1.311643
SDSSJ015232.31-004932.6,28.13458333,-0.825722222,,18.29,8.6,,,,,,,,,,,,d,Green2013,28.1346106492055,-0.8257417031092,0.008,0.005,90.0,2506139741071173120,28.13461069566,0.3147,-0.82579333258,0.1684,0.7345,0.7345,1361.4703880190605,10.670040999368624,0.3675,0.011,0.493,-11.991,0.294,false,880.863,2.33467,18.326094,7.656053000631378,292.212,17.2144,19.187145,890.445,14.2033,17.387903,1.799242,,,0,,,,,,0.120785
SDSSJ015549.53+004938.9,28.95625,0.827472222,,15.98,7.2,,,,,,,,,,,,dG,Green2013,28.9563813045531,0.8274869100052,0.002,0.002,90.0,2510907837669377920,28.95642607461,0.0848,0.82742665328,0.052,0.0251,0.0251,39840.6374501992,18.00163139259481,0.0918,10.397,0.147,-13.995,0.1,false,7110.69,6.34022,16.058586,-1.9430453925948115,3366.67,31.9132,16.533388,5453.36,13.1317,15.420259,1.113129,,,0,4975.5,,,,,0.475596
SDSSJ015923.64+063011.7,29.84833333,6.50325,,17.26,7.16,,,,,,,,,,,,uG,Green2013,29.8485426289423,6.5032582715002,0.005,0.003,90.0,2567657828962189184,29.84856190675,0.1341,6.50324450277,0.08,0.0068,0.0068,147058.82352941178,20.837455436468815,0.1091,4.449,0.351,-3.198,0.169,false,2226.34,3.27682,17.31939,-3.5180654364688166,1034.95,11.0089,17.814089,1681.09,13.8148,16.697945,1.116144,,,0,,,,,,0.74922
SDSSJ020100.13-004259.0,30.25041667,-0.716388889,,16.71,7.37,,,,,,,,,,,,u,Green2013,30.250544693842,-0.7164018302355,0.004,0.003,90.0,2506673347808117632,30.25055135843,0.1262,-0.71641056601,0.0857,-0.0535,0.0535,18691.58878504673,16.358231089893856,0.1205,1.548,0.273,-2.029,0.18,false,3532.55,5.01218,16.818146,0.4599149101061428,1588.21,14.6098,17.349121,2804.65,31.7995,16.142223,1.206898,,,0,5021.68,,,,,0.463199
SDSSJ020252.79-004359.6,30.71958333,-0.733222222,,18.75,8.31,,,,,,,,,,,,d,Green2013,30.7199663000935,-0.7332052034021,0.008,0.006,90.0,2506748934937404288,30.7199850427,0.2744,-0.73336483391,0.2357,0.1969,0.1969,5078.7201625190455,13.528771419309408,0.3212,4.353,0.522,-37.075,0.405,false,557.918,2.23163,18.82194,5.293168580690594,177.537,10.2928,19.728163,577.325,12.9667,17.85837,1.869793,,,0,,,,,,1.37994
SDSSJ020514.57+072353.7,31.31041667,7.39825,,16.06,8.08,,,,,,,,,,,,g,Green2013,31.3107305308664,7.3982549991856,0.002,0.001,90.0,2521275549419610752,31.31072958637,0.0534,7.39824650304,0.0399,-0.0629,0.0629,15898.25119236884,16.006746772773653,0.0587,-0.218,0.101,-1.973,0.084,false,6722.03,6.22497,16.119616,0.11286922722634785,2477.77,8.43251,16.866236,6094.9,13.1805,15.299503,1.566732,,,0,4312.56,,,,,1.120637
SDSSJ020716.86+133034.6,31.82,13.50961111,,19.46,7.41,,,,,,,,,,,,u,Green2013,31.820257263735,13.5096198674386,0.014,0.01,90.0,76818032710274944,31.82026638846,0.5736,13.50957874168,0.4089,0.4454,0.4454,2245.17287831163,11.756248936509902,0.6663,2.061,0.877,-9.552,0.676,false,273.822,1.56087,19.594694,7.838445063490099,136.255,6.72614,20.015505,247.579,9.51164,18.777636,1.237869,,,0,,,,,,0.901075
SDSSJ020738.05+211913.3,31.90833333,21.32036111,,17.17,6.82,,,,,,,,,,,,uG,Green2013,31.9085199278548,21.3203917041426,0.005,0.003,90.0,100295290317202560,31.90854577789,0.213,21.32037735874,0.1014,0.2398,0.2398,4170.141784820684,13.10075410618585,0.1523,5.593,0.325,-3.332,0.177,false,2380.83,5.07417,17.246546,4.145791893814149,1239.97,26.0787,17.617857,2010.41,19.2245,16.50371,1.114147,,,0,,,,,,0.635397
SDSSJ021119.83+003201.4,32.8325,0.533722222,,19.76,8.66,,,,,,,,,,,,d,Green2013,32.8325904202992,0.5337525521641,0.025,0.018,90.0,2507283847343816704,32.83269866765,0.5817,0.53374844348,0.5164,0.3456,0.3456,2893.5185185185182,12.30713133096572,0.6711,25.14,1.624,-0.954,1.131,false,224.103,1.51987,19.812246,7.505114669034278,96.5572,6.99031,20.389425,233.713,4.60107,18.840212,1.549213,,,0,,,,,,0.343325
SDSSJ021427.48+225919.8,33.61416667,22.98883333,,17.44,7.29,,,,,,,,,,,,u,Green2013,33.6144837128688,22.9888478218227,0.005,0.003,90.0,100894588579478656,33.61450781246,0.1417,22.98882971918,0.1009,0.1454,0.1454,6877.57909215956,14.187177967384905,0.1439,5.153,0.294,-4.204,0.197,false,1909.88,3.88682,17.485853,3.298675032615094,861.419,17.7424,18.013353,1552.81,9.98921,16.784126,1.229227,,,0,,,,,,1.052003
SDSSJ021512.78+063826.8,33.80291667,6.640777778,,17.57,7.14,,,,,,,,,,,,uG,Green2013,33.8032685069933,6.6407772929559,0.005,0.004,90.0,2520292341210952704,33.80327509581,0.1308,6.64076614372,0.1335,0.3413,0.3413,2929.973630237328,12.334318558606803,0.1713,1.52,0.333,-2.59,0.274,false,1644.77,2.99912,17.648102,5.313783441393198,737.884,11.9375,18.18142,1273.65,10.4146,16.999298,1.182121,,,0,,,,,,1.258116
SDSSJ022229.93-004847.5,35.62458333,-0.813194444,,18.53,6.98,,,,,,,,,,,,dG,Green2013,35.6247017226187,-0.8132037661178,0.01,0.007,90.0,2499910488008296192,35.62471863732,0.2651,-0.81326580244,0.212,0.0462,0.0462,21645.021645021647,16.676790122219373,0.2709,3.928,0.643,-14.408,0.454,false,692.662,2.02254,18.587063,1.9102728777806277,358.29,9.32543,18.965801,505.584,11.7536,18.002436,0.963366,,,0,,,,,,0.42749
SDSSJ022304.43+004501.3,35.76833333,0.750361111,,17.34,8.98,,,,,,,,,,,,d,Green2013,35.7684549923778,0.750376153787,0.003,0.003,90.0,2501474165341572224,35.76869525895,0.1013,0.75026947836,0.0892,0.8768,0.8768,1140.5109489051094,10.285497294298532,0.1337,55.799,0.166,-24.776,0.162,false,2629.62,3.27066,17.138634,6.853136705701468,1082.33,7.91685,17.765491,2170.54,12.0478,16.420502,1.34499,,,0,,,,,,0.441282
SDSSJ023208.60+003639.1,38.03583333,0.610861111,,19.41,8.48,,,,,,,,,,,,d,Green2013,38.0358404220324,0.6109152870586,0.012,0.011,90.0,2500541470244355072,38.0359113324,0.4388,0.61086717438,0.4189,0.3508,0.3508,2850.6271379703535,12.274702076529987,0.6486,16.469,0.75,-11.175,0.731,false,300.728,1.52299,19.49293,7.218227923470014,90.8618,15.3278,20.455435,309.968,7.83649,18.533628,1.921806,,,0,,,,,,0.196698
SDSSJ025634.62-084853.8,44.14416667,-8.814944444,,19.57,8.24,,,,,,,,,,,,d,Green2013,44.1442655294025,-8.8149155087294,0.01,0.01,0.0,5179438776077806208,44.14429674669,0.3152,-8.81500453104,0.3349,0.768,0.768,1302.0833333333333,10.573193899842439,0.3821,7.165,0.665,-20.676,0.675,false,258.232,2.32018,19.658342,9.085148100157562,128.278,11.2164,20.08101,297.947,28.8912,18.576572,1.504438,,,0,,,,,,0.366793
SDSSJ025652.15+051341.0,44.21708333,5.228055556,,18.4,7.25,,,,,,,,,,,,u,Green2013,44.217292821957,5.2280530947738,0.007,0.006,90.0,5344519864300800,44.21729409274,0.2415,5.22804275187,0.2036,-0.0813,0.0813,12300.123001230013,15.449547272029662,0.3274,0.294,0.42,-2.402,0.366,false,783.78,1.93108,18.452879,3.0033317279703375,343.716,9.39741,19.010891,619.659,8.07924,17.781538,1.229353,,,0,,,,,,0.751086
SDSSJ025727.90+004934.3,44.36625,0.826194444,,19.32,7.23,,,,,,,,,,,,u,Green2013,44.3662375815637,0.8261949924136,0.01,0.01,90.0,288862320488704,44.36624420622,0.345,0.82618352699,0.3461,0.9439,0.9439,1059.4342621040364,10.125370069551188,0.515,1.538,0.64,-2.663,0.628,false,328.904,1.52243,19.395695,9.270324930448812,154.72,10.4699,19.87752,255.867,6.77568,18.741884,1.135635,,,0,,,,,,0.044745
SDSSJ030349.53-001833.1,45.95625,-0.309194444,,19.61,7.37,,,,,,,,,,,,d,Green2013,45.9563903677987,-0.3091969298579,0.016,0.013,90.0,3266528580879822080,45.9564237763,0.4516,-0.30923569482,0.4024,-0.5652,0.5652,1769.2852087756546,11.238989234117398,0.5651,7.759,1.033,-9.003,0.843,false,250.879,1.56241,19.689703,8.450713765882604,117.692,7.84259,20.17452,217.169,14.4185,18.919924,1.254597,,,0,,,,,,0.505396
SDSSJ030636.88+053056.8,46.65333333,5.515777778,,17.74,6.89,,,,,,,,,,,,dG,Green2013,46.6536954479445,5.5158042857818,0.005,0.004,90.0,3867119834057472,46.65371694596,0.1328,5.51578100615,0.1175,-0.101,0.101,9900.9900990099,14.978393131086786,0.1577,4.97,0.3,-5.407,0.237,false,1425.39,2.69402,17.803532,2.825138868913214,667.49,21.8967,18.290277,1076.79,7.89848,17.181593,1.108685,,,0,,,,,,1.301093
SDSSJ030802.03+004210.6,47.00833333,0.702944444,,19.43,7.69,,,,,,,,,,,,d,Green2013,47.0084675341266,0.7029743656222,0.011,0.01,90.0,3267084761964756352,47.00848168764,0.3678,0.70290068209,0.3427,-0.1199,0.1199,8340.283569641368,14.605904084505756,0.4633,3.287,0.699,-17.114,0.643,false,292.674,1.69486,19.522404,4.916499915494246,117.089,12.4013,20.180096,244.731,7.95395,18.790197,1.389898,,,0,,,,,,0.494962
SDSSJ031700.34+005132.3,49.25125,0.858972222,,18.79,7.23,,,,,,,,,,,,u,Green2013,49.2514301594325,0.858990756221,0.01,0.008,0.0,3266208867809798400,49.25144274136,0.2526,0.85898604632,0.3315,-0.2777,0.2777,3601.008282319049,12.782120601248714,0.3205,2.922,0.527,-1.094,0.623,false,539.916,1.79748,18.85755,6.075429398751286,245.173,16.8472,19.377707,437.488,7.80444,18.159504,1.218203,,,0,,,,,,0.651925
SDSSJ032036.78+054744.1,50.15291667,5.795583333,,20.18,6.7,,,,,,,,,,,,dL,Green2013,50.1532537105004,5.7955928452057,0.018,0.017,0.0,9328600247697664,50.15326795401,0.5801,5.79557459968,0.486,0.8044,0.8044,1243.1626056688215,10.472639690376477,0.7501,3.291,1.116,-4.238,1.154,false,153.224,1.16595,20.22505,9.752410309623523,71.8743,11.5797,20.709953,112.885,7.91385,19.630327,1.079626,,,0,,,,,,1.207629
SDSSJ032043.62+054223.3,50.18166667,5.706472222,,19.97,,,,,,,,,,,,,dL,Green2013,50.1817697511183,5.7064866455265,0.02,0.015,90.0,9301421694622464,50.18177364767,0.6297,5.70648210647,0.4718,0.3888,0.3888,2572.01646090535,12.051368718728813,0.7174,0.901,1.308,-1.054,0.942,false,181.215,1.33561,20.042883,7.991514281271186,81.4302,7.26133,20.574425,150.815,11.0082,19.31581,1.258616,,,0,,,,,,0.372886
SDSSJ032441.45-071513.8,51.1725,-7.253833333,,19.02,8.19,,,,,,,,,,,,u,Green2013,51.1727105387255,-7.2538458835867,0.009,0.008,0.0,5168805094183588864,51.17272054847,0.2938,-7.25386301494,0.2584,0.1497,0.1497,6680.02672010688,14.12389099828474,0.3682,2.306,0.542,-3.979,0.567,false,424.81,1.73765,19.117878,4.993987001715261,143.85,8.23781,19.956615,414.283,5.91442,18.218678,1.737938,,,0,,,,,,0.75323
SDSSJ032621.03+182041.9,51.5875,18.34497222,,16.5,7.26,,,,,,,,,,,,gG,Green2013,51.587623094434,18.3449873142763,0.003,0.002,90.0,55939238908050944,51.58763767673,0.0973,18.34497057978,0.0681,-0.135,0.135,7407.407407407407,14.34833115752497,0.1091,3.215,0.168,-3.887,0.134,false,4507.23,2.55762,16.55359,2.205258842475029,1947.73,14.1095,17.127567,3710.3,9.15647,15.838397,1.28917,,,0,4931.33,,,,,0.424115
SDSSJ033004.03+051450.8,52.51666667,5.247444444,,18.8,7.08,,,,,,,,,,,,d,Green2013,52.516761443306,5.2474594281088,0.008,0.007,90.0,3275703421298024832,52.51681541688,0.3082,5.24740951158,0.2129,-0.2328,0.2328,4295.53264604811,13.165085120110746,0.3941,12.483,0.502,-11.594,0.448,false,561.388,2.15558,18.815207,5.650121879889255,242.226,8.28185,19.390837,495.347,11.4194,18.024647,1.36619,,,0,,,,,,0.34401
SDSSJ033447.34-000715.7,53.69708333,-0.121027778,,18.35,7.36,,,,,,,,,,,,d,Green2013,53.6972388152021,-0.1210394066976,0.006,0.006,90.0,3263778874097539584,53.69729699915,0.197,-0.1211063235,0.1965,0.3834,0.3834,2608.242044861763,12.081739457289782,0.2304,13.514,0.417,-15.542,0.405,false,817.6,2.29969,18.407013,6.325273542710217,352.419,11.2214,18.98374,645.619,8.02791,17.73698,1.246759,,,0,,,,,,0.561309
SDSSJ033704.05-001602.9,54.26666667,-0.267472222,,18.65,9.12,,,,,,,,,,,,dE,Green2013,54.2668662730671,-0.2674852798583,0.007,0.007,90.0,3263716614251553152,54.26693854626,0.2116,-0.26751286617,0.196,1.6087,1.6087,621.6199415677255,8.96762469091657,0.2678,16.786,0.453,-6.407,0.432,false,659.831,1.81523,18.639784,9.672159309083428,207.884,19.5188,19.556837,710.438,10.5662,17.633104,1.923733,,,0,,,,,,0.720099
SDSSJ034229.31-003423.6,55.62208333,-0.573222222,,18.06,6.85,,,,,,,,,,,,dG,Green2013,55.6221546713942,-0.5732240771187,0.008,0.007,0.0,3251552270436874880,55.62220566644,0.1865,-0.57329619067,0.1485,0.5052,0.5052,1979.4140934283453,11.482683290583534,0.2837,11.843,0.435,-16.749,0.494,false,1046.71,1.97819,18.138802,6.656118709416464,528.489,15.5014,18.543798,786.474,9.79651,17.522709,1.02109,,,0,,,,,,0.256903
SDSSJ035123.90+092451.3,57.84958333,9.41425,,16.25,7.32,,,,,,,,,,,,gG,Green2013,57.8495698948618,9.4142626754788,0.002,0.001,90.0,3302387267131689472,57.84958815552,0.0558,9.41424950135,0.031,0.0439,0.0439,22779.04328018223,16.78767739878939,0.0667,4.184,0.124,-3.06,0.079,false,5814.69,2.9701,16.27705,-0.5106273987893921,2494.33,11.6937,16.859005,4766.55,12.0865,15.566408,1.292597,,,0,5046.75,,,,,0.066023
SDSSJ035134.87+010442.1,57.895,1.078361111,,19.04,7.64,,,,,,,,,,,,d,Green2013,57.8952928208974,1.0784011584875,0.01,0.009,90.0,3258149550658916736,57.89529855416,0.3094,1.07824093384,0.2148,0.2576,0.2576,3881.9875776397516,12.945270706561129,0.3714,1.331,0.666,-37.213,0.583,true,429.761,1.05511,19.105297,6.160026293438872,166.168,5.55173,19.80002,407.481,6.1553,18.236652,1.563368,,,0,,,,,,1.063783
SDSSJ035202.73+104424.4,58.01125,10.74011111,,17.64,7.51,,,,,,,,,,,,d,Green2013,58.0111538966897,10.7402978661242,0.004,0.003,90.0,3303187466781227392,58.01154402839,0.1238,10.73995311445,0.0658,0.6439,0.6439,1553.0361857431278,10.95590787453938,0.1426,89.024,0.258,-80.071,0.166,false,1575.21,1.55206,17.695017,6.739109125460621,609.052,6.48506,18.389751,1420.3,9.16159,16.880966,1.508785,,,0,,,,,,0.753364
SDSSJ035225.72+105125.6,58.10708333,10.85711111,,20.2,7.13,,,,,,,,,,,,d,Green2013,58.1071507814432,10.857105972942,0.038,0.02,90.0,3303194510529649024,58.10715619586,0.8968,10.85709852255,0.5213,0.0103,0.0103,97087.3786407767,19.93581387647414,1.0434,1.235,2.466,-1.73,1.313,false,144.915,0.804583,20.285583,0.34976912352586,70.5375,7.54987,20.73034,132.496,6.23657,19.456417,1.273922,,,0,,,,,,0.239195
SDSSJ035233.12+094641.0,58.13791667,9.778055556,,18.43,6.72,,,,,,,,,,,,dG,Green2013,58.1379527253678,9.7780790089368,0.008,0.005,90.0,3302505185456483328,58.13801848376,0.1976,9.77803574015,0.1214,0.3001,0.3001,3332.222592469177,12.613670022875738,0.2309,15.051,0.525,-10.05,0.334,false,751.456,1.17829,18.498606,5.884935977124261,369.536,9.55078,18.932247,605.425,8.22033,17.806768,1.125479,,,0,,,,,,0.153266
SDSSJ035620.04+104025.1,59.08333333,10.67363889,,16.21,7.36,,,,,,,,,,,,g,Green2013,59.0834899389081,10.6736198221684,0.002,0.001,90.0,3302965953844866688,59.08349934495,0.0549,10.67360714646,0.033,0.022,0.022,45454.545454545456,18.287886595888967,0.0639,2.147,0.116,-2.944,0.078,false,5927.15,3.3296,16.25625,-2.0316365958889655,2375.58,13.3136,16.911966,5104.42,13.2061,15.492055,1.419911,,,0,4595.84,,,,,0.558274
SDSSJ040455.73-063753.2,61.23208333,-6.631444444,,19.75,9.03,,,,,,,,,,,,d,Green2013,61.232215037138,-6.6314241670334,0.018,0.014,90.0,3196710107912874112,61.23219484828,0.6188,-6.6314536508,0.5061,-1.4909,1.4909,670.735797169495,9.132757426278427,0.922,-4.658,1.133,-6.848,0.91,true,173.848,1.05908,20.08794,10.955182573721572,97.9304,10.9617,20.374094,256.629,7.44153,18.738657,1.635437,,,0,,,,,,0.476597
SDSSJ041305.57+165530.8,63.27291667,16.92522222,,18.55,,,,,,,,,,,,,n,Green2013,63.2730759645616,16.9252586270402,0.007,0.006,90.0,45739447493362176,63.27328802817,0.2134,16.92514480114,0.1324,0.8482,0.8482,1178.967224711153,10.357508659381548,0.2335,47.12,0.445,-26.437,0.367,false,781.88,1.40797,18.455515,8.09800634061845,228.003,7.91329,19.45654,866.289,10.2925,17.417763,2.038776,,,0,,,,,,0.56406
SDSSJ041841.19+060819.0,64.67125,6.138611111,,19.19,,,,,,,,,,,,,u,Green2013,64.6716607019847,6.138634199141,0.013,0.009,90.0,3285240378998984448,64.6716624164,0.3449,6.13862054177,0.2489,-0.6166,0.6166,1621.796951021732,11.049982398047554,0.4108,0.396,0.832,-3.172,0.553,false,365.369,2.51706,19.281538,8.231555601952447,163.509,9.29074,19.817537,301.446,10.9734,18.563894,1.253643,,,0,,,,,,1.472397
SDSSJ043942.62+215808.7,69.9275,21.96908333,,15.89,7.12,,,,,,,,,,,,g,Green2013,69.9275847235694,21.9690612053365,0.002,0.001,90.0,144862207443949440,69.92758740578,0.0587,21.96905803258,0.033,0.0246,0.0246,40650.40650406504,18.0453244644831,0.0596,0.578,0.122,-0.737,0.072,false,8146.69,6.13704,15.910913,-2.134411464483101,3054.09,8.57293,16.639181,7406.08,10.8323,15.08795,1.551231,,,0,4308.67,,,,,0.293857
SDSSJ044713.99+230705.3,71.80791667,23.11813889,,16.03,7.1,,,,,,,,,,,,g,Green2013,71.8083373710243,23.1181459298525,0.002,0.001,90.0,3413159387136853632,71.80834636837,0.0516,23.1181326264,0.0321,-0.0283,0.0283,35335.6890459364,17.74106782237855,0.0565,1.922,0.105,-3.09,0.054,false,7182.96,3.51279,16.047607,-1.693460822378551,2527.02,10.313,16.844868,6931.51,13.436,15.15985,1.685018,,,0,4241.5,,,,,1.393134
SDSSJ045135.21-043125.2,72.89666667,-4.523666667,,19.24,9.57,,,,,,,,,,,,d,Green2013,72.8966987628434,-4.5236631861955,0.008,0.008,90.0,3224599499525337472,72.89672942789,0.2656,-4.5237368414,0.2359,1.6777,1.6777,596.0541217142517,8.876428477348012,0.337,7.1,0.514,-17.107,0.493,false,386.297,1.04773,19.221062,10.344633522651987,106.204,6.08822,20.286036,409.588,5.95044,18.231052,2.054983,,,0,,,,,,0.115854
SDSSJ060715.41+241602.4,91.81416667,24.26733333,,15.22,7.52,,,,,,,,,,,,g,Green2013,91.8142291985233,24.2673222277447,0.002,0.001,90.0,3426277282413748096,91.81422939768,0.0501,24.26731906995,0.0463,0.0564,0.0564,17730.49645390071,16.243604480083288,0.0557,0.042,0.116,-0.733,0.086,false,17335.5,8.2926,15.091027,-1.1525774800832878,4773.41,12.8521,16.154318,19063.3,18.9607,14.061426,2.092892,,,0,3620.5,,,,,0.209068
SDSSJ063308.86+270101.5,98.28666667,27.01708333,,16.21,7.27,,,,,,,,,,,,g,Green2013,98.2869059775936,27.0171127679478,0.002,0.002,90.0,3384444953784128768,98.28690776054,0.0561,27.01710877788,0.0584,0.1433,0.1433,6978.367062107466,14.218769048013279,0.0716,0.369,0.112,-0.927,0.097,false,5849.13,4.68543,16.270638,2.051868951986723,2428.63,27.3956,16.887987,4842.67,20.776,15.549209,1.338779,,,0,4675.94,,,,,0.774774
SDSSJ063313.18+840900.1,98.30458333,84.15002778,,15.9,7.27,,,,,,,,,,,,g,Green2013,98.3050775372167,84.1500321121236,0.001,0.001,0.0,1149880981295610624,98.30495301956,0.0383,84.15005871889,0.0406,0.8609,0.8609,1161.5750958299454,10.325236460910709,0.0482,-2.948,0.069,6.18,0.083,false,7768.47,9.47274,15.962526,5.637289539089291,3644.37,23.5271,16.44733,5988.5,26.8438,15.318625,1.128706,,,0,5078.09,,,0.87,0.45,0.182007
SDSSJ065256.65+290559.1,103.2358333,29.09975,,18.0,8.37,,,,,,,,,,,,d,Green2013,103.2359941865828,29.0999293494201,0.004,0.003,90.0,887627288904791168,103.23608488976,0.1272,29.09962534853,0.1152,1.3389,1.3389,746.8817686160281,9.366259292199041,0.1436,18.407,0.246,-70.607,0.217,false,1099.65,1.81513,18.085232,8.71897270780096,392.285,16.2652,18.867384,1047.02,12.4484,17.212029,1.655356,,,0,,,,,,0.820362
SDSSJ073048.27+345729.8,112.7008333,34.95827778,,16.91,7.34,,,,,,,,,,,,dG,Green2013,112.7011719907333,34.9582640369902,0.002,0.002,90.0,893880245891571712,112.70118110349,0.0806,34.95813148055,0.0842,0.7191,0.7191,1390.6271728549577,10.716053556233419,0.1038,1.735,0.153,-30.787,0.149,false,3036.76,2.78434,16.982338,6.26628444376658,1353.45,11.6146,17.522781,2354.24,8.06498,16.33229,1.190491,,,0,4932.66,0.1055,0.049,0.7,0.26,1.000514
SDSSJ073341.27+222758.9,113.4216667,22.46636111,,18.05,6.48,,,,,,,,,,,,d,Green2013,113.4219583084681,22.4663335490496,0.006,0.006,90.0,865657564822304000,113.42197037973,0.2286,22.46626098292,0.2332,0.1791,0.1791,5583.472920156337,13.734522070754842,0.2138,2.591,0.401,-16.854,0.379,false,1053.56,2.00262,18.131716,4.397193929245159,547.128,13.3681,18.506166,832.026,20.3879,17.461578,1.044588,,,0,,,,,,0.975176
SDSSJ073550.33+162259.0,113.9595833,16.38305556,,18.53,8.05,,,,,,,,,,,,d,Green2013,113.9596595983708,16.3831533508659,0.008,0.006,90.0,3168951390681007744,113.95970770378,0.2688,16.38300276904,0.218,0.7462,0.7462,1340.1232913428037,10.635723776475949,0.3121,10.719,0.494,-34.974,0.381,false,661.851,1.83028,18.636465,8.000741223524052,273.222,13.8283,19.2601,619.728,12.1319,17.781418,1.478682,,,0,,,,,,0.439751
SDSSJ073616.98+454533.5,114.0704167,45.75930556,,17.48,8.86,,,,,,,,,,,,d,Green2013,114.070763118003,45.7592883959689,0.003,0.002,90.0,975078870364536192,114.07066940931,0.0842,45.75933450858,0.0708,3.4355,3.4355,291.07844564110025,7.320050235615362,0.1122,-15.185,0.171,10.71,0.129,false,1893.89,2.02228,17.49498,10.17492976438464,540.117,6.11471,18.520168,2004.68,14.8274,16.506807,2.013361,,,0,,,,,,0.872264
SDSSJ073621.30+390725.2,114.08875,39.12366667,,18.43,8.34,,,,,,,,,,,,d,Green2013,114.088772925477,39.1236714631975,0.006,0.004,90.0,899469093558934272,114.08847101768,0.2012,39.12349811525,0.1508,0.5469,0.5469,1828.4878405558602,11.310460383126806,0.3128,-54.399,0.41,-40.262,0.242,false,750.4,1.49447,18.500134,7.189673616873193,268.058,8.46721,19.280817,749.346,11.1754,17.575214,1.705603,,,0,,,,,,0.066311
