name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin
1.60111E+14,129.684417,10.617194,,,,,14.33,13.384,13.029,,,,,,,,,Galah_DR2
1.70102E+14,129.765917,13.781333,,,,,12.488,11.605,11.262,,,,,,,,,Galah_DR2
1.60327E+14,129.822833,-0.480278,,,,,14.162,13.37,13.606,,,,,,,,,Galah_DR2
1.60418E+14,129.988375,-23.597583,,,,,11.958,10.906,10.683,,,,,,,,,Galah_DR2
1.70408E+14,130.481292,-59.891861,,,,,13.536,12.704,12.338,,,,,,,,,Galah_DR2
1.7041E+14,131.887,-16.058056,,,,,13.922,13.063,12.724,,,,,,,,,Galah_DR2
1.7022E+14,131.90475,-19.01575,,,,,14.117,13.285,13.006,,,,,,,,,Galah_DR2
1.60417E+14,132.326708,-63.595556,,,,,10.63,9.986,9.575,,,,,,,,,Galah_DR2
1.70206E+14,133.271917,-67.788778,,,,,13.148,12.42,12.15,,,,,,,,,Galah_DR2
1.51231E+14,133.888708,-27.975056,,,,,12.186,11.339,11.049,,,,,,,,,Galah_DR2
1.70206E+14,133.934375,-67.300111,,,,,14.156,13.284,12.97,,,,,,,,,Galah_DR2
1.70411E+14,134.338458,-27.183833,,,,,12.715,11.843,11.498,,,,,,,,,Galah_DR2
1.51225E+14,134.390958,-17.503028,,,,,13.611,12.547,12.084,,,,,,,,,Galah_DR2
1.70515E+14,134.770458,-61.520361,,,,,12.081,11.02,10.589,,,,,,,,,Galah_DR2
1.80101E+14,134.770458,-61.520361,,,,,12.081,11.02,10.589,,,,,,,,,Galah_DR2
1.70415E+14,135.367292,-66.994417,,,,,12.134,11.329,11.039,,,,,,,,,Galah_DR2
1.70415E+14,135.367292,-66.994417,,,,,12.134,11.329,11.039,,,,,,,,,Galah_DR2
1.60129E+14,135.403333,-26.44525,,,,,13.275,12.343,11.974,,,,,,,,,Galah_DR2
1.40412E+14,136.13775,-30.824417,,,,,14.265,13.331,12.981,,,,,,,,,Galah_DR2
1.50204E+14,136.258083,-22.828472,,,,,13.69,12.744,12.401,,,,,,,,,Galah_DR2
1.40412E+14,136.655458,-31.731278,,,,,13.658,12.496,12.014,,,,,,,,,Galah_DR2
1.41231E+14,136.67375,-76.627694,,,,,13.799,12.641,12.32,,,,,,,,,Galah_DR2
1.50108E+14,137.013792,-25.458111,,,,,13.375,12.571,12.308,,,,,,,,,Galah_DR2
1.50429E+14,138.325708,-30.124139,,,,,14.294,13.345,13.004,,,,,,,,,Galah_DR2
1.70417E+14,139.310292,-15.546278,,,,,12.7,11.709,11.409,,,,,,,,,Galah_DR2
1.60419E+14,139.511208,-30.561444,,,,,14.362,13.433,13.131,,,,,,,,,Galah_DR2
1.60417E+14,140.234958,-34.378167,,,,,14.601,13.572,13.251,,,,,,,,,Galah_DR2
1.60419E+14,141.049792,-30.801667,,,,,13.743,12.787,12.389,,,,,,,,,Galah_DR2
1.50209E+14,141.2495,-26.133389,,,,,14.565,13.484,13.082,,,,,,,,,Galah_DR2
1.50102E+14,141.837833,-79.413833,,,,,13.07,12.256,11.986,,,,,,,,,Galah_DR2
1.60514E+14,141.874167,-36.950417,,,,,12.114,11.187,10.891,,,,,,,,,Galah_DR2
1.40312E+14,142.038417,-35.093972,,,,,14.278,13.196,12.807,,,,,,,,,Galah_DR2
1.40314E+14,142.038417,-35.093972,,,,,14.278,13.196,12.807,,,,,,,,,Galah_DR2
1.60514E+14,142.1175,-35.828833,,,,,10.758,9.873,9.586,,,,,,,,,Galah_DR2
1.60125E+14,142.762083,-66.814583,,,,,13.939,13.059,12.867,,,,,,,,,Galah_DR2
1.40414E+14,143.178667,-33.717444,,,,,14.22,13.274,12.896,,,,,,,,,Galah_DR2
1.40311E+14,144.837542,-67.352556,,,,,14.099,13.348,13.229,,,,,,,,,Galah_DR2
1.40309E+14,145.004625,-69.339194,,,,,14.317,13.372,13.163,,,,,,,,,Galah_DR2
1.70104E+14,145.285375,-39.031222,,,,,12.721,11.781,11.464,,,,,,,,,Galah_DR2
1.70418E+14,146.665875,-39.256444,,,,,12.096,11.183,10.867,,,,,,,,,Galah_DR2
1.70217E+14,146.817875,-34.9825,,,,,13.51,12.633,12.291,,,,,,,,,Galah_DR2
1.70217E+14,147.776792,-35.246611,,,,,12.644,11.799,11.402,,,,,,,,,Galah_DR2
1.70217E+14,148.010583,-34.858722,,,,,12.769,11.934,11.47,,,,,,,,,Galah_DR2
1.7012E+14,148.087417,-76.805444,,,,,13.236,11.871,11.273,,,,,,,,,Galah_DR2
1.7041E+14,149.378042,-27.25475,,,,,14.218,13.365,13.058,,,,,,,,,Galah_DR2
1.60424E+14,150.287167,-22.319583,,,,,13.379,12.682,12.486,,,,,,,,,Galah_DR2
1.70507E+14,150.293667,-42.25625,,,,,12.299,11.413,11.13,,,,,,,,,Galah_DR2
1.70106E+14,150.516292,-14.656444,,,,,13.781,13.298,13.124,,,,,,,,,Galah_DR2
1.70414E+14,150.651042,-25.600917,,,,,13.616,12.689,12.4,,,,,,,,,Galah_DR2
1.70506E+14,150.675125,-31.117944,,,,,13.691,12.683,12.359,,,,,,,,,Galah_DR2
1.80102E+14,150.675125,-31.117944,,,,,13.691,12.683,12.359,,,,,,,,,Galah_DR2
1.70106E+14,151.147792,-14.331833,,,,,13.701,13.133,12.992,,,,,,,,,Galah_DR2
1.60424E+14,151.303917,-21.601139,,,,,13.236,12.427,12.126,,,,,,,,,Galah_DR2
1.70507E+14,151.316042,-42.956111,,,,,12.031,11.219,10.968,,,,,,,,,Galah_DR2
1.70118E+14,151.823167,-31.078167,,,,,13.353,12.487,12.195,,,,,,,,,Galah_DR2
1.60402E+14,153.592667,-35.834278,,,,,14.082,13.342,13.043,,,,,,,,,Galah_DR2
1.60527E+14,153.668542,-43.249833,,,,,12.313,11.184,10.8,,,,,,,,,Galah_DR2
1.80102E+14,153.668542,-43.249833,,,,,12.313,11.184,10.8,,,,,,,,,Galah_DR2
1.61229E+14,154.415083,5.112583,,,,,13.462,12.705,12.417,,,,,,,,,Galah_DR2
1.60123E+14,155.043208,-43.065194,,,,,13.946,13.166,12.91,,,,,,,,,Galah_DR2
1.70508E+14,155.64875,-31.116139,,,,,12.511,11.414,11.048,,,,,,,,,Galah_DR2
1.7051E+14,156.245,-40.488472,,,,,14.091,13.087,12.865,,,,,,,,,Galah_DR2
1.50106E+14,156.314917,-73.249417,,,,,13.933,13.249,13.021,,,,,,,,,Galah_DR2
1.70514E+14,156.354458,-70.556417,,,,,12.218,11.416,11.1,,,,,,,,,Galah_DR2
1.70416E+14,157.2975,-27.924556,,,,,13.304,12.26,11.918,,,,,,,,,Galah_DR2
1.5021E+14,157.432125,-42.287778,,,,,13.233,12.094,11.636,,,,,,,,,Galah_DR2
1.50209E+14,158.855042,-20.762028,,,,,12.646,11.568,11.225,,,,,,,,,Galah_DR2
1.70129E+14,159.103583,10.479417,,,,,14.687,14.248,14.109,,,,,,,,,Galah_DR2
1.70413E+14,159.143167,-39.4145,,,,,12.749,11.854,11.655,,,,,,,,,Galah_DR2
1.50504E+14,159.184625,-79.508278,,,,,13.113,12.223,11.875,,,,,,,,,Galah_DR2
1.50504E+14,159.292875,-78.807556,,,,,14.768,13.677,13.269,,,,,,,,,Galah_DR2
1.51229E+14,159.589917,-46.095528,,,,,11.785,10.861,10.631,,,,,,,,,Galah_DR2
1.70516E+14,159.738875,-72.417139,,,,,13.21,11.99,11.513,,,,,,,,,Galah_DR2
1.60129E+14,160.0095,-27.010194,,,,,14.049,13.106,12.7,,,,,,,,,Galah_DR2
1.60129E+14,161.445875,-27.550417,,,,,13.494,12.543,12.309,,,,,,,,,Galah_DR2
1.40311E+14,161.79425,-46.867556,,,,,13.889,12.711,12.342,,,,,,,,,Galah_DR2
1.50107E+14,162.307708,-21.228444,,,,,14.099,13.342,13.023,,,,,,,,,Galah_DR2
1.70418E+14,162.804083,-73.048,,,,,12.623,11.586,11.369,,,,,,,,,Galah_DR2
1.60519E+14,164.432042,-46.323833,,,,,12.433,11.59,11.322,,,,,,,,,Galah_DR2
1.6052E+14,165.534583,-31.360306,,,,,14.265,13.41,13.157,,,,,,,,,Galah_DR2
1.40315E+14,165.960917,-44.567028,,,,,13.498,12.386,12.065,,,,,,,,,Galah_DR2
1.40316E+14,165.960917,-44.567028,,,,,13.498,12.386,12.065,,,,,,,,,Galah_DR2
1.50208E+14,166.053625,-47.847333,,,,,12.914,11.898,11.53,,,,,,,,,Galah_DR2
1.50606E+14,166.30075,-45.164056,,,,,13.937,12.921,12.61,,,,,,,,,Galah_DR2
1.80129E+14,166.449542,-31.679389,,,,,14.223,13.172,12.922,,,,,,,,,Galah_DR2
1.70513E+14,167.903875,-49.027306,,,,,11.57,10.748,10.557,,,,,,,,,Galah_DR2
1.50427E+14,168.497833,-0.22725,,,,,13.397,12.37,11.975,,,,,,,,,Galah_DR2
1.60113E+14,168.713333,-71.905,,,,,12.045,11.042,10.656,,,,,,,,,Galah_DR2
1.50607E+14,170.712083,-34.521278,,,,,14.128,13.391,13.1,,,,,,,,,Galah_DR2
1.60529E+14,170.740625,-47.643417,,,,,11.986,11.199,10.892,,,,,,,,,Galah_DR2
1.70217E+14,171.053458,-39.317083,,,,,14.458,13.696,13.409,,,,,,,,,Galah_DR2
1.40413E+14,172.0525,-43.542583,,,,,14.207,13.229,12.744,,,,,,,,,Galah_DR2
1.70217E+14,172.39625,-39.052,,,,,13.571,12.685,12.441,,,,,,,,,Galah_DR2
1.60326E+14,172.556333,-49.97,,,,,14.323,13.436,12.963,,,,,,,,,Galah_DR2
1.4031E+14,172.647,-46.181083,,,,,14.573,13.322,12.859,,,,,,,,,Galah_DR2
1.50409E+14,173.454375,1.752222,,,,,10.829,9.95,9.596,,,,,,,,,Galah_DR2
1.60326E+14,173.499083,-49.385,,,,,12.884,11.574,10.977,,,,,,,,,Galah_DR2
1.70412E+14,173.543,-75.917417,,,,,14.445,13.122,12.544,,,,,,,,,Galah_DR2
1.6053E+14,173.718542,-35.271583,,,,,12.524,11.74,11.491,,,,,,,,,Galah_DR2
1.6053E+14,173.99875,-36.031472,,,,,13.457,12.542,12.265,,,,,,,,,Galah_DR2
1.50427E+14,174.01575,4.508028,,,,,14.945,14.14,13.802,,,,,,,,,Galah_DR2
1.70508E+14,174.223583,-23.307167,,,,,12.772,11.728,11.451,,,,,,,,,Galah_DR2
1.70412E+14,174.291625,-75.042611,,,,,12.933,11.561,10.966,,,,,,,,,Galah_DR2
1.60402E+14,174.692375,6.443861,,,,,14.747,14.001,13.69,,,,,,,,,Galah_DR2
1.70411E+14,174.815,-50.212306,,,,,14.189,13.379,13.146,,,,,,,,,Galah_DR2
1.7053E+14,175.669917,-50.848028,,,,,11.816,10.953,10.624,,,,,,,,,Galah_DR2
1.7053E+14,175.673417,-25.26625,,,,,14.141,13.49,13.301,,,,,,,,,Galah_DR2
1.70531E+14,175.950375,-46.396667,,,,,13.32,12.486,12.101,,,,,,,,,Galah_DR2
1.60418E+14,176.220583,-26.308222,,,,,13.635,12.782,12.546,,,,,,,,,Galah_DR2
1.70411E+14,176.47625,-50.386278,,,,,14.455,13.512,13.12,,,,,,,,,Galah_DR2
1.50412E+14,177.426958,0.850694,,,,,,,,,,,,,,,,Galah_DR2
1.70601E+14,177.553833,-36.506278,,,,,13.845,12.912,12.622,,,,,,,,,Galah_DR2
1.60524E+14,178.617625,-48.693056,,,,,12.156,11.185,10.835,,,,,,,,,Galah_DR2
1.70218E+14,179.04875,-29.71,,,,,13.196,12.253,11.916,,,,,,,,,Galah_DR2
1.70507E+14,179.760375,-48.066444,,,,,13.65,12.647,12.283,,,,,,,,,Galah_DR2
1.50205E+14,180.473375,-34.36625,,,,,13.282,12.36,12.064,,,,,,,,,Galah_DR2
1.60613E+14,182.198708,-76.701361,,,,,13.947,12.833,12.402,,,,,,,,,Galah_DR2
1.70415E+14,185.307583,-43.739472,,,,,13.025,12.129,11.8,,,,,,,,,Galah_DR2
1.6052E+14,185.849833,-32.328917,,,,,12.674,11.875,11.661,,,,,,,,,Galah_DR2
1.40312E+14,185.885833,-50.079778,,,,,14.285,13.128,12.653,,,,,,,,,Galah_DR2
1.70202E+14,186.431,-1.362083,,,,,15.529,14.753,14.542,,,,,,,,,Galah_DR2
1.70129E+14,186.463,-9.011389,,,,,14.447,13.638,13.433,,,,,,,,,Galah_DR2
1.70127E+14,186.812708,-7.672389,,,,,14.811,14.268,14.191,,,,,,,,,Galah_DR2
1.70215E+14,186.856417,-75.428028,,,,,13.857,13.03,12.691,,,,,,,,,Galah_DR2
1.70414E+14,187.643708,-31.331806,,,,,13.952,12.973,12.687,,,,,,,,,Galah_DR2
1.70614E+14,189.506958,-27.392361,,,,,14.084,13.275,12.993,,,,,,,,,Galah_DR2
1.70206E+14,189.592458,-36.072833,,,,,13.14,12.067,11.671,,,,,,,,,Galah_DR2
1.50211E+14,190.046083,-45.247139,,,,,13.691,12.653,12.221,,,,,,,,,Galah_DR2
1.50211E+14,190.780667,-44.454722,,,,,13.617,12.733,12.377,,,,,,,,,Galah_DR2
1.70216E+14,191.109208,-29.259028,,,,,13.273,12.376,12.011,,,,,,,,,Galah_DR2
1.40707E+14,191.27925,-46.06975,,,,,13.974,12.746,12.285,,,,,,,,,Galah_DR2
1.60529E+14,191.3765,-46.8055,,,,,13.332,12.097,11.686,,,,,,,,,Galah_DR2
1.60514E+14,191.88725,-52.445333,,,,,14.142,13.284,12.958,,,,,,,,,Galah_DR2
1.50606E+14,192.118833,-48.381472,,,,,13.896,12.73,12.286,,,,,,,,,Galah_DR2
1.7041E+14,192.432667,-43.36,,,,,12.745,11.379,10.736,,,,,,,,,Galah_DR2
1.6053E+14,192.951083,-27.635917,,,,,13.002,12.348,12.102,,,,,,,,,Galah_DR2
1.50606E+14,193.022125,-47.531389,,,,,13.894,13.088,12.84,,,,,,,,,Galah_DR2
1.70603E+14,195.008,-74.613972,,,,,12.329,11.237,10.827,,,,,,,,,Galah_DR2
1.40609E+14,195.333083,-44.499778,,,,,13.871,13.073,12.718,,,,,,,,,Galah_DR2
1.70508E+14,196.342167,-50.582639,,,,,13.079,12.016,11.622,,,,,,,,,Galah_DR2
1.70531E+14,197.257875,-49.703111,,,,,13.452,12.342,11.941,,,,,,,,,Galah_DR2
1.50204E+14,197.41375,-77.408917,,,,,14.311,13.155,12.681,,,,,,,,,Galah_DR2
1.70507E+14,197.802292,-32.792944,,,,,13.986,12.998,12.583,,,,,,,,,Galah_DR2
1.60515E+14,198.056417,-35.553361,,,,,12.744,11.813,11.52,,,,,,,,,Galah_DR2
1.70515E+14,198.379458,-28.982833,,,,,12.467,11.701,11.407,,,,,,,,,Galah_DR2
1.5043E+14,199.304083,-11.037722,,,,,12.666,11.868,11.642,,,,,,,,,Galah_DR2
1.60326E+14,199.944458,-49.925139,,,,,14.145,13.098,12.687,,,,,,,,,Galah_DR2
1.60326E+14,200.003583,-49.4655,,,,,14.124,13.29,12.925,,,,,,,,,Galah_DR2
1.60328E+14,200.003875,-28.623972,,,,,13.817,13.013,12.686,,,,,,,,,Galah_DR2
1.70512E+14,200.240708,-25.125167,,,,,12.808,11.866,11.512,,,,,,,,,Galah_DR2
1.70219E+14,200.799875,-16.943972,,,,,14.347,13.1,12.62,,,,,,,,,Galah_DR2
1.70219E+14,201.1135,-17.129917,,,,,14.855,14.352,14.16,,,,,,,,,Galah_DR2
1.40315E+14,201.241167,-47.649611,,,,,13.261,,11.988,,,,,,,,,Galah_DR2
1.6042E+14,201.321708,-46.068778,,,,,14.482,13.6,13.549,,,,,,,,,Galah_DR2
1.40305E+14,201.630625,-47.679889,,,,,14.251,12.975,12.547,,,,,,,,,Galah_DR2
1.70614E+14,201.695417,-50.116389,,,,,11.77,10.939,10.617,,,,,,,,,Galah_DR2
1.50607E+14,202.0435,-38.616694,,,,,13.909,12.813,12.416,,,,,,,,,Galah_DR2
1.40316E+14,202.08875,-47.341722,,,,,12.973,11.858,11.452,,,,,,,,,Galah_DR2
1.40315E+14,202.166375,-47.442469,,,,,12.509,11.054,10.606,,,,,,,,,Galah_DR2
1.40314E+14,202.166375,-47.442469,,,,,12.509,11.054,10.606,,,,,,,,,Galah_DR2
1.40316E+14,202.166375,-47.442469,,,,,12.509,11.054,10.606,,,,,,,,,Galah_DR2
1.40312E+14,202.933667,-37.196583,,,,,13.478,12.584,12.17,,,,,,,,,Galah_DR2
1.4071E+14,203.682708,-36.096,,,,,13.137,12.401,12.266,,,,,,,,,Galah_DR2
1.70415E+14,204.323208,-29.376028,,,,,14.293,13.606,13.346,,,,,,,,,Galah_DR2
1.7022E+14,204.574208,-14.979333,,,,,15.226,14.017,13.608,,,,,,,,,Galah_DR2
1.70415E+14,205.409875,-28.990333,,,,,13.647,12.783,12.549,,,,,,,,,Galah_DR2
1.70406E+14,205.555875,-35.824944,,,,,13.024,12.186,11.859,,,,,,,,,Galah_DR2
1.5033E+14,205.976,-37.150806,,,,,13.952,13.292,13.024,,,,,,,,,Galah_DR2
1.70407E+14,207.008667,-26.520111,,,,,12.565,11.532,11.458,,,,,,,,,Galah_DR2
1.70403E+14,209.656167,-33.271861,,,,,13.97,13.093,12.928,,,,,,,,,Galah_DR2
1.70511E+14,210.518167,-75.373361,,,,,14.509,13.531,13.117,,,,,,,,,Galah_DR2
1.70511E+14,211.488792,-75.674722,,,,,14.426,13.303,12.887,,,,,,,,,Galah_DR2
1.6053E+14,211.537417,-27.407222,,,,,13.593,12.793,12.479,,,,,,,,,Galah_DR2
1.70411E+14,212.88275,-43.794472,,,,,12.877,11.98,11.743,,,,,,,,,Galah_DR2
1.70411E+14,213.3685,-44.698917,,,,,14.357,13.526,13.295,,,,,,,,,Galah_DR2
1.60423E+14,214.08975,-40.980722,,,,,13.576,12.738,12.352,,,,,,,,,Galah_DR2
1.40409E+14,214.807833,-44.954389,,,,,14.402,13.54,13.171,,,,,,,,,Galah_DR2
1.70415E+14,215.422208,-23.284361,,,,,13.131,12.133,11.874,,,,,,,,,Galah_DR2
1.70506E+14,216.222583,-36.157778,,,,,13.926,13.091,12.766,,,,,,,,,Galah_DR2
1.70415E+14,217.063667,-22.872833,,,,,14.404,13.61,13.283,,,,,,,,,Galah_DR2
1.40316E+14,217.119625,-47.556278,,,,,13.804,12.905,12.532,,,,,,,,,Galah_DR2
1.60326E+14,217.707125,-45.263361,,,,,13.61,12.785,12.401,,,,,,,,,Galah_DR2
1.70512E+14,218.416333,-33.086583,,,,,13.595,12.816,12.476,,,,,,,,,Galah_DR2
1.70604E+14,219.320375,-72.611722,,,,,13.491,12.444,12.089,,,,,,,,,Galah_DR2
1.60415E+14,219.330208,-31.797972,,,,,13.07,12.245,11.921,,,,,,,,,Galah_DR2
1.60519E+14,221.979042,-78.69275,,,,,14.051,13.167,12.816,,,,,,,,,Galah_DR2
1.60422E+14,222.166917,-46.211,,,,,14.783,13.713,13.323,,,,,,,,,Galah_DR2
1.60426E+14,223.185958,-18.297083,,,,,14.403,13.55,13.283,,,,,,,,,Galah_DR2
1.70531E+14,223.374625,-27.074583,,,,,14.739,13.884,13.597,,,,,,,,,Galah_DR2
1.70724E+14,223.754625,-44.021167,,,,,12.221,11.702,11.529,,,,,,,,,Galah_DR2
1.60425E+14,223.769042,-33.730444,,,,,14.347,13.569,13.192,,,,,,,,,Galah_DR2
1.40708E+14,225.386167,-81.776667,,,,,14.74,13.467,13.014,,,,,,,,,Galah_DR2
1.70517E+14,225.725542,-13.372556,,,,,12.707,11.59,11.178,,,,,,,,,Galah_DR2
1.50705E+14,226.172792,-73.844889,,,,,13.952,13.033,12.711,,,,,,,,,Galah_DR2
1.50705E+14,226.252125,-76.959361,,,,,11.92,10.954,10.523,,,,,,,,,Galah_DR2
1.70725E+14,226.948417,-74.393556,,,,,11.674,10.667,10.285,,,,,,,,,Galah_DR2
1.60525E+14,227.32375,-44.984389,,,,,14.782,13.49,13.168,,,,,,,,,Galah_DR2
1.40806E+14,227.43975,-43.167444,,,,,14.526,13.549,13.615,,,,,,,,,Galah_DR2
1.40806E+14,227.548375,-42.326528,,,,,14.116,13.63,13.394,,,,,,,,,Galah_DR2
1.60327E+14,227.649208,-74.754389,,,,,13.799,12.74,12.306,,,,,,,,,Galah_DR2
1.70128E+14,227.694875,-22.839056,,,,,13.132,12.4,12.045,,,,,,,,,Galah_DR2
1.40309E+14,231.266375,-35.263111,,,,,14.3,13.121,12.607,,,,,,,,,Galah_DR2
1.60523E+14,231.920208,-42.617944,,,,,12.266,11.394,11.015,,,,,,,,,Galah_DR2
1.40313E+14,233.07875,-42.282361,,,,,13.992,12.846,12.388,,,,,,,,,Galah_DR2
1.70603E+14,233.712792,-17.433389,,,,,12.369,11.362,11.014,,,,,,,,,Galah_DR2
1.40609E+14,235.719083,-41.05175,,,,,14.161,12.953,12.462,,,,,,,,,Galah_DR2
1.70604E+14,235.741375,-74.869611,,,,,13.512,12.564,12.295,,,,,,,,,Galah_DR2
1.70724E+14,235.907958,-19.851917,,,,,15,14.143,13.982,,,,,,,,,Galah_DR2
1.70508E+14,235.961417,-17.70025,,,,,10.863,10.06,9.673,,,,,,,,,Galah_DR2
1.70416E+14,236.316417,0.602361,,,,,13.114,12.317,11.782,,,,,,,,,Galah_DR2
1.70511E+14,236.576958,-79.62925,,,,,13.207,12.276,11.865,,,,,,,,,Galah_DR2
1.70531E+14,236.819,-25.614167,,,,,13.681,12.956,12.647,,,,,,,,,Galah_DR2
1.6053E+14,237.217667,-27.426111,,,,,14.29,13.22,12.807,,,,,,,,,Galah_DR2
1.70416E+14,237.824,0.8915,,,,,14.442,13.702,13.377,,,,,,,,,Galah_DR2
1.70801E+14,238.089917,-70.214972,,,,,12.112,11.046,10.664,,,,,,,,,Galah_DR2
1.60415E+14,238.276958,-30.225,,,,,14.147,13.329,12.972,,,,,,,,,Galah_DR2
1.40811E+14,238.6745,-28.084472,,,,,14.331,13.461,13.12,,,,,,,,,Galah_DR2
1.50427E+14,238.824792,-19.965444,,,,,12.844,11.898,11.559,,,,,,,,,Galah_DR2
1.50607E+14,239.6205,-21.836306,,,,,14.748,13.537,13.101,,,,,,,,,Galah_DR2
1.4061E+14,239.8915,-21.961833,,,,,14.748,13.852,13.503,,,,,,,,,Galah_DR2
1.50607E+14,239.891542,-21.961833,,,,,14.748,13.852,13.503,,,,,,,,,Galah_DR2
1.40608E+14,240.564417,-23.115056,,,,,15.056,13.982,13.512,,,,,,,,,Galah_DR2
1.40608E+14,240.776708,-22.588583,,,,,14.326,13.121,12.576,,,,,,,,,Galah_DR2
1.50428E+14,240.776708,-22.588639,,,,,14.326,13.121,12.576,,,,,,,,,Galah_DR2
1.50428E+14,240.776708,-22.588639,,,,,14.326,13.121,12.576,,,,,,,,,Galah_DR2
1.50703E+14,240.776708,-22.588639,,,,,14.326,13.121,12.576,,,,,,,,,Galah_DR2
1.70615E+14,241.064542,-69.714722,,,,,11.173,10.431,10.117,,,,,,,,,Galah_DR2
1.70614E+14,241.698792,-30.9105,,,,,13.855,12.704,12.248,,,,,,,,,Galah_DR2
1.60815E+14,242.37025,-71.160944,,,,,10.27,9.408,,,,,,,,,,Galah_DR2
1.50604E+14,242.409792,-17.04425,,,,,14.787,13.589,13.051,,,,,,,,,Galah_DR2
1.40707E+14,242.640708,-24.826778,,,,,14.425,13.565,13.163,,,,,,,,,Galah_DR2
1.50426E+14,242.652125,-20.402778,,,,,11.796,10.426,,,,,,,,,,Galah_DR2
1.50429E+14,243.180625,-20.664389,,,,,14.541,13.533,13.054,,,,,,,,,Galah_DR2
1.50413E+14,243.460375,-23.186972,,,,,11.887,10.931,10.656,,,,,,,,,Galah_DR2
1.60419E+14,244.134083,-9.500611,,,,,13.074,11.909,11.368,,,,,,,,,Galah_DR2
1.70516E+14,245.76325,-33.275528,,,,,14.779,13.235,12.482,,,,,,,,,Galah_DR2
1.40808E+14,246.545417,-28.387111,,,,,14.722,13.653,13.117,,,,,,,,,Galah_DR2
1.50412E+14,246.588208,-19.645528,,,,,11.895,10.126,,,,,,,,,,Galah_DR2
1.7041E+14,246.614375,7.227722,,,,,13.924,13.131,12.798,,,,,,,,,Galah_DR2
1.50607E+14,246.953375,-28.864667,,,,,14.368,13.174,12.625,,,,,,,,,Galah_DR2
1.40809E+14,246.953417,-28.864694,,,,,14.368,13.174,12.625,,,,,,,,,Galah_DR2
1.40809E+14,247.421125,-28.131583,,,,,14.64,13.321,12.621,,,,,,,,,Galah_DR2
1.50412E+14,247.430708,-27.728528,,,,,15.044,13.982,13.416,,,,,,,,,Galah_DR2
1.60813E+14,247.434542,-67.572222,,,,,12.123,11.167,10.786,,,,,,,,,Galah_DR2
1.70412E+14,247.441167,-75.879722,,,,,13.101,12.193,11.899,,,,,,,,,Galah_DR2
1.60817E+14,248.989083,-71.170444,,,,,12.49,11.293,10.821,,,,,,,,,Galah_DR2
1.60817E+14,249.138792,-71.351472,,,,,12.343,11.534,11.328,,,,,,,,,Galah_DR2
1.70413E+14,249.503458,-70.239889,,,,,13.446,12.658,12.361,,,,,,,,,Galah_DR2
1.70801E+14,250.4675,-73.76925,,,,,13.691,12.773,12.472,,,,,,,,,Galah_DR2
1.70412E+14,251.084375,-75.896417,,,,,13.106,12.315,12.007,,,,,,,,,Galah_DR2
1.5041E+14,251.306667,-19.533472,,,,,13.038,12.09,11.636,,,,,,,,,Galah_DR2
1.50413E+14,251.380917,-19.015917,,,,,14.663,13.636,13.176,,,,,,,,,Galah_DR2
1.70711E+14,253.016875,-3.190889,,,,,13.794,12.599,11.968,,,,,,,,,Galah_DR2
1.50413E+14,253.345,-24.256111,,,,,14.335,13.284,12.821,,,,,,,,,Galah_DR2
1.70506E+14,253.896333,-22.546444,,,,,13.244,11.981,11.462,,,,,,,,,Galah_DR2
1.70506E+14,254.176,-21.145,,,,,12.438,11.305,10.96,,,,,,,,,Galah_DR2
1.70602E+14,254.226792,-17.146639,,,,,14.254,13.121,12.652,,,,,,,,,Galah_DR2
1.70509E+14,256.115458,-18.715139,,,,,10.956,10.033,9.707,,,,,,,,,Galah_DR2
1.60426E+14,256.292208,-75.93325,,,,,13.021,12.007,11.699,,,,,,,,,Galah_DR2
1.70509E+14,256.768458,-17.843306,,,,,10.912,9.955,,,,,,,,,,Galah_DR2
1.70509E+14,256.912333,-24.845139,,,,,13.466,12.313,11.82,,,,,,,,,Galah_DR2
1.70712E+14,257.940375,-4.157,,,,,14.327,13.017,12.289,,,,,,,,,Galah_DR2
1.60326E+14,258.32875,-79.0755,,,,,14.009,13.08,12.694,,,,,,,,,Galah_DR2
1.60401E+14,259.724083,-23.705778,,,,,,10.983,10.322,,,,,,,,,Galah_DR2
1.50705E+14,259.9805,-14.599722,,,,,14.647,13.529,13.042,,,,,,,,,Galah_DR2
1.70805E+14,260.033708,-71.570722,,,,,13.989,13.165,12.902,,,,,,,,,Galah_DR2
1.60421E+14,260.344792,1.930139,,,,,14.472,13.48,13.32,,,,,,,,,Galah_DR2
1.60812E+14,260.499792,-55.333222,,,,,13.614,12.095,11.544,,,,,,,,,Galah_DR2
1.60812E+14,260.929042,-55.541944,,,,,13.931,12.677,12.087,,,,,,,,,Galah_DR2
1.60401E+14,260.992625,-24.093167,,,,,13.934,12.413,11.728,,,,,,,,,Galah_DR2
1.6042E+14,261.041542,7.005889,,,,,14.425,13.29,12.909,,,,,,,,,Galah_DR2
1.50504E+14,261.416917,-65.097194,,,,,12.773,11.847,11.505,,,,,,,,,Galah_DR2
1.40805E+14,262.681083,-55.463056,,,,,13.404,12.45,11.982,,,,,,,,,Galah_DR2
