,name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,RAJ2000,DEJ2000,name_x,objid,phID,Cat,RAfdeg,DEfdeg,FUVexp,NUVexp,GLON,GLAT,tile,img,sv,r.fov,Obs,b,E(B-V),Sp?,chkf,FUVmag,e_FUVmag,NUVmag,e_NUVmag,FUV.a,e_FUV.a,NUV.a,e_NUV.a,FUV.4,e_FUV.4,NUV.4,e_NUV.4,FUV.6,e_FUV.6,NUV.6,e_NUV.6,Fafl,Nafl,Fexf,Nexf,Fflux,e_Fflux,Nflux,e_Nflux,FXpos,FYpos,NXpos,NYpos,Fima,Nima,Fr,Nr,nS/G,fS/G,nell,fell,nPA,e_nPA,fPA,e_fPA,Fnr,F3r,Nar,Narms,Nbrms,Far,Farms,Fbrms,w_NUV,w_FUV,Prob,Sep,Nerr,Ferr,Ierr,Nperr,Fperr,CV,G,N,primid,groupid,Gd,Nd,primidd,groupidd,grouptot,OName,Size,angDist,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist_x,RAdeg,DEdeg,errHalfMaj_x,errHalfMin_x,errPosAng_x,objID_x,mode,q_mode,class,SDSS12,m_SDSS12,flags,ObsDate,Q,umag,e_umag,gmag,e_gmag,rmag_x,e_rmag,imag_x,e_imag,zmag,e_zmag,zsp,e_zsp,f_zsp,zph,e_zph,avg_zph,pmRA_x,e_pmRA,pmDE,e_pmDE,SpObjID,spType,spCl,subClass,angDist_xa,uflux
511,J133934.66+211101.4,204.89443,21.183723999999998,16.4,15.52,15.23,,,,,,,,,,,,,Lamost_DR2,204.894556,21.184122,GALEX J133934.6+211102,6378550794296233598,6378550794295181312,AIS,204.83904099999998,20.994919,104.05,215.05,7.077999999999999,77.523,50217,897,28,0.196165,True,1,0.0221,0,0,,,22.3213,0.3537,,,2.2413,0.3537,,,2.2166,0.3275,,,2.0761,0.4926,0,0,0,0,,,4.28045,1.39394,,,1808.89,2350.34,,7.545,,0.003,0.9618,0.0,0.2229,,31.22,24.45,,,2.95803,3.28614,3.5,0.0006490000000000001,0.000504,,,,172.8,106.5,,,1.17,,,0.47,,C,0,1,6378550794296233984,6378550794296233598,0,1,6378550794296233984,6378550794296233598,6378550794296233598,N,0.0,1.494368,204.89441203956983,21.183680412864,0.001,0.001,90.0,1249683170711542656,204.89440475945,0.0253,21.183669592810002,0.0207,-0.0731,0.0371,-1.577,0.064,-2.513,0.039,False,10913.5,4.677919999999999,15.593456,4453.38,8.532760000000001,16.229662,9246.45,9.83542,14.846982999999998,1.382679,,,0,4808.9,,,,,1.6615380000000002,204.894396,21.183663,0.001,0.001,90.0,1237667735053860891,1,+,6,J133934.65+211101.1,*,193583034531856,2005.1894,3,19.191,0.022000000000000002,16.559,0.004,15.538,0.005,15.267999999999999,0.004,15.012,0.006,,,,,,,-1.2,2.4,-3.7,2.4,0,,,,1.737065,7.649042409722433e-05
512,J133959.68+160355.5,204.998701,16.065433,15.99,15.24,15.0,,,,,,,,,,,,,Lamost_DR2,204.998343,16.065412,GALEX J133959.6+160355,6378656366739850969,6378656366738800640,AIS,204.91048600000002,16.245132,107.0,218.0,350.9098,74.2161,50220,1473,46,0.198546,True,1,0.0192,0,0,,,22.2133,0.3564,,,2.1333,0.3564,,,2.346,0.3837,,,2.4663,0.7077,0,0,0,0,,,4.7279800000000005,1.5515700000000001,,,1705.47,1508.9,,8.841000000000001,,0.004,0.9805,0.0,0.5687,,-40.66,-41.71,,,8.84121,26.0362,3.5,0.0009369999999999999,0.000404,,,,164.9,90.7,,,1.72,,,0.65,,C,0,1,6378656366739851264,6378656366739850969,0,1,6378656366739851264,6378656366739850969,6378656366739850969,N,0.0,1.240616,204.9987015123643,16.0654205407443,0.001,0.001,90.0,3742421097695193856,204.99869505909,0.0266,16.06540804294,0.0251,0.0143,0.04,-1.44,0.081,-2.903,0.053,False,13984.9,6.98885,15.32422,6149.71,17.7328,15.879251000000002,11236.4,15.1384,14.635348,1.243902,,,0,5061.38,,,,,1.240621,204.998701,16.065433,0.001,0.001,90.0,1237668314308083723,1,+,6,J133959.68+160355.5,*,68988043264,2005.3588,3,18.204,0.015,16.12,0.003,15.258,0.003,14.972999999999999,0.003,14.829,0.004,,,,,,,0.7,2.5,0.6,2.5,0,,,,1.241932,0.0001898554792584853
513,J134022.04+100037.2,205.09184199999999,10.010348,17.42,16.65,16.43,,,,,,,,,,,,,Lamost_DR2,205.092231,10.010000999999999,GALEX J134022.1+100036,6378656419353201176,6378656419352150016,AIS,205.450146,10.048542,106.0,218.0,339.2231,69.3576,50220,3041,95,0.35454600000000003,True,1,0.0286,0,0,,,22.4318,0.3564,,,2.3518,0.3564,,,2.3655,0.3622,,,3.5537,1.8287,0,0,0,0,,,3.8661800000000004,1.2686899999999999,,,2764.02,1819.03,,7.287999999999999,,0.003,0.9628,0.0,0.1723,,49.23,45.0,,,7.28755,1.50332,3.5,0.000559,0.000462,,,,177.6,78.6,,,1.11,,,0.45,,C,0,1,6378656419353201664,6378656419353201176,0,1,6378656419353201664,6378656419353201176,6378656419353201176,N,0.0,1.8609209999999998,205.09182101858218,10.0103251532949,0.003,0.002,90.0,3726238485557366400,205.0918152571,0.0776,10.010317708019999,0.0508,-0.0069,0.0851,-1.318,0.165,-1.729,0.107,False,3790.11,3.7095800000000003,16.741737,1640.77,8.30805,17.31377,3030.99,9.7524,16.05796,1.25581,,,0,4798.4,,,,,1.8639569999999999,205.091802,10.010330999999999,0.002,0.002,90.0,1237658493363880088,2,,6,J134022.03+100037.1,,68987912704,2002.194,3,19.697,0.036000000000000004,17.548,0.005,16.647000000000002,0.004,16.406,0.004,16.235,0.006999999999999999,,,,,,,-3.7,2.8,-2.8,2.8,0,,,,1.92936,4.799295972425984e-05
514,J134051.19+130356.7,205.213308,13.065775,14.21,13.66,13.64,,,,,,,,,,,,,Lamost_DR2,205.213472,13.065873,GALEX J134051.2+130357,6378656392509653999,6378656392508604416,AIS,205.289646,13.383869,125.05,237.05,344.7816,71.7972,50220,2241,70,0.326527,True,1,0.0281,0,1,,,19.033,0.0525,,,-1.047,0.0525,,,-0.9595,0.0539,,,-1.0645,0.0545,0,0,0,0,,,88.4715,4.2799,,,2105.36,1162.15,,3.4789999999999996,,0.001,0.9846,0.0,0.1776,,-14.18,-11.46,,,11.7599,5.14168,3.5,0.0009019999999999999,0.000741,,,,179.6,103.0,,,0.48,,,0.07,,C,0,1,6378656392509654016,6378656392509653999,0,1,6378656392509654016,6378656392509653999,6378656392509653999,N,0.0,0.674963,205.21332099337812,13.065794408445802,0.001,0.001,90.0,3740376143506265600,205.21329378491,0.0241,13.06569733141,0.0159,0.3585,0.0257,-6.156000000000001,0.051,-22.546999999999997,0.035,False,62814.1,17.7414,13.693223999999999,30429.7,53.5531,14.143144,46572.9,63.7488,13.091586,1.051558,,,0,5133.72,,,5.76,20.761,0.6003930000000001,205.213295,13.065750999999999,0.054000000000000006,0.05,0.0,1237664289400160323,1,,6,J134051.19+130356.7,*,202312555827216,2004.0752,3,15.944,0.005,14.51,0.005,13.739,0.004,13.61,0.002,13.505,0.005,,,,,,,-9.3,2.6,-20.0,2.6,0,,,,0.760454,0.0015220404710227819
515,J134132.08+150155.8,205.383681,15.032183999999999,16.06,15.53,15.34,,,,,,,,,,,,,Lamost_DR2,205.38378799999998,15.032179999999999,GALEX J134132.1+150155,6378656378551011047,6378656378549960704,AIS,205.344253,15.192988,96.0,208.0,349.3852,73.2048,50220,1825,57,0.165275,True,1,0.0312,0,0,,,20.0409,0.0968,,,-0.0391,0.0968,,,-0.024,0.0924,,,-0.034,0.1089,0,0,0,0,,,34.9662,3.1156,,,1832.9,1531.87,,3.7030000000000003,,0.002,0.9835,0.0,0.0928,,-19.09,-15.38,,,10.4925,5.90529,3.5,0.000766,0.000695,,,,157.8,84.3,,,0.52,,,0.12,,C,0,1,6378656378551011328,6378656378551011047,0,1,6378656378551011328,6378656378551011047,6378656378551011047,N,0.0,0.37055,205.3836855898999,15.0322147851866,0.001,0.001,90.0,3741962120310462336,205.38363826967,0.0243,15.03220004158,0.0269,0.2094,0.0413,-10.614,0.085,-3.424,0.06,False,11061.2,4.9318599999999995,15.578856,5436.18,9.9749,16.013153,8129.75,12.6147,14.986726999999998,1.026426,,,0,5323.5,,,,,0.37744,205.38370700000002,15.032210000000001,0.001,0.001,90.0,1237662526848237588,2,,6,J134132.08+150155.9,*,35255507619856,2003.4092,3,17.492,0.011000000000000001,16.154,0.003,15.51,0.003,15.305,0.003,15.247,0.005,,,,,,,-8.3,2.6,-5.1,2.6,0,,,,0.30192800000000003,0.00036578459408351596
516,J134257.27+584147.6,205.73863799999998,58.696562,16.21,15.59,15.38,,,,,,,,,,,,,Lamost_DR2,205.738909,58.696412,GALEX J134257.3+584147,6374434217393128857,6374434217392078848,AIS,206.630846,58.857381000000004,106.0,106.0,110.5937,57.1807,50100,737,23,0.48957,True,1,0.0088,0,0,,,21.0624,0.3595,,,0.9824,0.3595,,,1.5532,0.3236,,,1.3457,0.4247,0,0,0,0,,,13.6469,4.517519999999999,,,3011.86,1528.7,,10.685,,0.004,0.9823,0.0,0.4499,,70.16,68.33,,,3.3046900000000003,14.0973,6.01386,0.001001,0.000553,,,,83.5,89.5,,,1.31,,,0.5,,C,0,1,6374434217393128448,6374434217393128857,0,1,6374434217393128448,6374434217393128857,6374434217393128857,N,0.0,0.741684,205.73866281920718,58.6965040984272,0.001,0.001,90.0,1659009355204736256,205.73865974211003,0.0292,58.6964915546,0.0252,0.0238,0.0338,-0.371,0.053,-2.9130000000000003,0.048,True,10391.9,7.02216,15.646626000000001,4848.12,25.9,16.137455,7943.68,21.0158,15.011866,1.125589,,,0,4921.14,,,,,0.5674170000000001,205.738654,58.696518999999995,0.001,0.001,90.0,1237659326015144052,1,+,6,J134257.27+584147.4,*,35255507484688,2002.4373,3,17.896,0.013000000000000001,16.288,0.004,15.594000000000001,0.004,15.342,0.004,15.22,0.006,,,,,,,-3.1,2.6,-2.6,2.6,0,,,,0.6121979999999999,0.0002521299766056485
517,J134356.97+300859.6,205.98738500000002,30.149890999999997,14.15,13.56,13.49,,,,,,,,,,,,,Lamost_DR2,205.987303,30.149967999999998,GALEX J134356.9+300859,6379324878399476001,6379324878398423040,AIS,206.358944,29.915934999999998,75.0,259.1,50.7219,78.0966,50239,1729,54,0.397857,True,1,0.0186,0,1,,,19.0489,0.0481,,,-1.0311,0.0481,,,-0.9094,0.0494,,,-1.0351,0.049,0,0,0,0,,,87.1841,3.86259,,,2712.79,2494.44,,3.8110000000000004,,0.002,0.9839,0.0,0.1129,,56.7,47.51,,,13.6395,4.13821,3.5,0.001006,0.000893,,,,223.6,70.7,,,0.49,,,0.09,,C,0,1,6379324878399475712,6379324878399476001,0,1,6379324878399475712,6379324878399476001,6379324878399476001,N,0.0,0.376915,205.98736475029168,30.149881459029103,0.001,0.0,90.0,1455617644145070080,205.98730758097,0.0169,30.149873566609998,0.0139,0.3818,0.0232,-11.482000000000001,0.045,-1.8330000000000002,0.025,False,69863.3,17.6561,13.577743,32977.8,42.8191,14.055832999999998,52604.6,79.7002,12.959361,1.096472,,,0,5011.0,,,6.06,20.855999999999998,0.366078,205.987314,30.149877000000004,0.057,0.055,90.0,1237665226239639561,1,,6,J134356.95+300859.5,*,202381275303952,2004.316,3,16.195,0.006999999999999999,15.015999999999998,0.005,15.395,0.013999999999999999,14.674000000000001,0.013000000000000001,13.885,0.006,,,,,,,-12.7,2.4,0.6,2.4,0,,,,0.328776,0.0012078866240752954
518,J134440.94+222526.9,206.170622,22.424165,14.83,14.26,14.1,,,,,,,,,,,,,Lamost_DR2,206.170513,22.424421,GALEX J134440.9+222527,6378550792148747267,6378550792147697664,AIS,206.04835500000002,22.648224,83.15,83.15,14.5605,77.0407,50217,833,26,0.250636,True,1,0.0137,0,0,,,20.3619,0.1739,,,0.2819,0.1739,,,0.3218,0.1661,,,0.2562,0.1908,0,0,0,0,,,26.0148,4.16467,,,1674.06,1359.95,,10.867,,0.005,0.9835,0.0,0.28300000000000003,,55.56,55.59,,,0.0,39.3548,3.5,0.000916,0.000657,,,,62.4,68.1,,,0.57,,,0.17,,C,0,1,6378550792148747264,6378550792148747267,0,1,6378550792148747264,6378550792148747267,6378550792148747267,N,0.0,0.99024,206.17074585045032,22.424217213735105,0.002,0.001,90.0,1251278459004307456,206.17056327623,0.0375,22.42407920745,0.0399,2.424,0.0547,-39.198,0.099,-32.053000000000004,0.067,True,35637.8,7.346769999999999,14.308589999999999,17289.0,18.4897,14.756963,26246.3,27.3108,13.714248000000001,1.042715,,,0,5095.0,0.025,0.013000000000000001,0.65,0.259,1.067074,206.17066200000002,22.424177,0.0,0.0,90.0,1237667910064930841,1,+,6,J134440.95+222527.0,*,202381275303952,2005.2519,3,16.494,0.006,14.897,0.004,14.261,0.004,14.522,0.006,13.945,0.004,,,,,,,,,,,0,,,,1.009526,0.0009171198967475507
519,J134623.34-001021.6,206.597261,-0.172673,16.8,16.19,15.97,,,,,,,,,,,,,Lamost_DR2,206.59735700000002,-0.17208900000000002,GALEX J134623.3-001019,6378832251019333478,6378832251018280960,AIS,206.697523,-0.386351,125.05,218.1,330.9867,59.6725,50225,353,11,0.236519,True,1,0.0266,0,0,,,21.8913,0.3354,,,1.8113,0.3354,,,2.1712,0.3506,,,1.7919,0.4237,0,0,0,0,,,6.360130000000001,1.9645299999999999,,,2210.12,2443.94,,7.827999999999999,,0.003,0.9657,0.0,0.2366,,0.45,0.24,,,0.0,5.3352900000000005,4.94717,0.000624,0.00047699999999999994,,,,168.4,108.4,,,0.98,,,0.42,,C,0,1,6378832251019333632,6378832251019333478,0,1,6378832251019333632,6378832251019333478,6378832251019333478,N,0.0,2.1309080000000002,206.59725353789958,-0.1726984421221,0.002,0.001,90.0,3662126924614485760,206.59722627813,0.0716,-0.17270077315000001,0.0462,0.2944,0.0723,-6.331,0.13,-0.541,0.096,False,5965.55,4.0557300000000005,16.249239000000003,2856.37,33.5152,16.711851,4512.23,11.3116,15.625941000000001,1.08591,,,0,5037.03,,,,,2.2253819999999997,206.597261,-0.172673,0.002,0.002,90.0,1237671958056796180,1,+,6,J134623.34-001021.6,*,68987912704,2006.3962,3,18.594,0.017,16.875999999999998,0.004,16.167,0.004,15.937999999999999,0.004,15.835999999999999,0.006999999999999999,,,,,,,-5.6,2.4,5.1,2.4,0,,,,2.131584,0.00013256224874079418
520,J134729.34+112437.4,206.872274,11.410391,13.81,13.08,12.85,,,,,,,,,,,,,Lamost_DR2,206.872373,11.410382,GALEX J134729.3+112437,6378656415058232966,6378656415057182720,AIS,206.435136,11.582046,92.0,201.05,345.59,69.4956,50220,2913,91,0.461574,True,1,0.0341,0,1,,,18.6636,0.0451,,,-1.4164,0.0451,,,-1.3516,0.0456,,,-1.4384,0.0458,0,0,0,0,,,124.329,5.16041,,,897.23,1502.4,,3.596,,0.001,0.9835,0.0,0.1063,,-19.66,-10.45,,,0.0,168.515,3.5,0.000908,0.000811,,,,169.2,92.3,,,0.48,,,0.06,,C,0,1,6378656415058233344,6378656415058232966,0,1,6378656415058233344,6378656415058232966,6378656415058232966,N,0.0,0.350585,206.8722630700111,11.4103842427365,0.001,0.001,90.0,3727912457651012352,206.87222564561,0.0215,11.410283628539998,0.0167,0.2688,0.0246,-8.52,0.044000000000000004,-23.368000000000002,0.036000000000000004,True,103809.0,37.0344,13.147773999999998,46106.2,85.6342,13.691989000000001,82076.5,80.1651,12.476374,1.215615,,,0,4898.72,0.2473,0.098,11.12,64.13600000000001,0.38800999999999997,206.87223799999998,11.410366,0.054000000000000006,0.053,0.0,1237661816566448140,1,,6,J134729.33+112437.3,*,202381275303952,2003.2233,3,16.005,0.006999999999999999,14.690999999999999,0.005,14.87,0.012,12.99,0.001,13.157,0.006,,,,,,,-11.7,2.6,-20.3,2.6,0,,,,0.48001499999999997,0.0014388853627914312
521,J134816.26-004921.4,207.06775,-0.8226379999999999,13.73,13.11,12.83,,,,,,,,,,,,,Lamost_DR2,207.06784,-0.8224040000000001,GALEX J134816.2-004920,6378832258535527159,6378832258534473728,AIS,207.272572,-1.240648,217.05,313.05,331.2867,58.8846,50225,577,18,0.465649,True,1,0.0288,0,1,,,20.0952,0.0837,,,0.0152,0.0837,,,0.0832,0.0766,,,0.0267,0.0951,256,17,0,0,,,33.2601,2.56272,,,2402.91,2935.07,,4.977,,0.002,0.9833,0.0,0.0924,,-41.14,-37.85,,,0.0,105.796,3.5,0.0008439999999999999,0.000766,,,,264.9,142.3,,,0.54,,,0.14,,C,0,1,6378832258535527424,6378832258535527159,0,1,6378832258535527424,6378832258535527159,6378832258535527159,N,0.0,0.902149,207.06776948327771,-0.8226427770683001,0.001,0.001,90.0,3662025906983706240,207.06771533031997,0.021,-0.82268025204,0.0186,0.2425,0.0244,-12.575999999999999,0.042,-8.704,0.040999999999999995,False,111862.0,38.083,13.066661,49064.3,104.556,13.624475,89275.8,77.95,12.385085,1.2393889999999999,142.09,4.55,3,4996.06,,,12.16,83.00299999999999,0.896292,207.067803,-0.82262,0.047,0.042,90.0,1237648703513690177,1,,6,J134816.27-004921.4,*,483854105055248,1999.2179999999998,3,16.265,0.006999999999999999,14.966,0.006,13.106,0.002,12.824000000000002,0.002,13.462,0.006999999999999999,,,,,,,-9.7,2.7,-2.2,2.7,0,,,,0.789237,0.0011324685798020143
522,J134841.30+270117.6,207.172085,27.021556,17.08,16.42,16.19,,,,,,,,,,,,,Lamost_DR2,207.172046,27.021828000000003,GALEX J134841.2+270118,6378550777116365104,6378550777115312128,AIS,207.511862,26.876079999999998,107.0,315.0,35.7267,77.2622,50217,385,12,0.33615500000000004,True,1,0.0129,0,0,,,22.5919,0.3434,,,2.5119,0.3434,,,2.4631,0.3005,,,3.0948,0.8695,0,0,0,0,,,3.33616,1.05495,,,2687.15,2260.97,,8.925,,0.004,0.9682,0.0,0.3043,,20.69,23.26,,,0.0,142.467,3.5,0.000745,0.000518,,,,264.1,87.9,,,1.18,,,0.5,,C,0,1,6378550777116364800,6378550777116365104,0,1,6378550777116364800,6378550777116365104,6378550777116365104,N,0.0,0.98867,207.1720742023196,27.021548557687,0.001,0.001,90.0,1451451349773473024,207.1720732714,0.0383,27.021533567389998,0.0358,-0.0277,0.0575,-0.193,0.092,-3.4819999999999998,0.062,False,4800.26,2.64886,16.485205,2212.16,7.6349800000000005,16.989347,3719.75,7.85635,15.835635,1.153712,,,0,4958.5,,,,,1.01005,207.172057,27.02155,0.002,0.002,0.0,1237665440446873632,1,+,6,J134841.29+270117.5,*,68987912704,2004.3924,3,18.905,0.022000000000000002,17.185,0.005,16.436,0.004,16.166,0.004,16.069000000000003,0.006999999999999999,,,,,,,0.8,2.4,-1.1,2.4,0,,,,1.0003950000000001,9.95439623164022e-05
523,J134855.41+070241.3,207.230878,7.044821000000001,16.52,15.93,15.72,,,,,,,,,,,,,Lamost_DR2,207.231019,7.044817999999999,GALEX J134855.4+070241,6378691530710847344,6378691530709794816,AIS,206.83859099999998,6.900261,183.0,304.0,339.7369,65.7208,50221,865,27,0.415484,True,1,0.0281,0,0,,,20.6783,0.1111,,,0.5983,0.1111,,,0.6699,0.1041,,,0.6419,0.1401,0,0,0,0,,,19.4386,1.9885400000000002,,,999.43,2270.77,,3.8110000000000004,,0.002,0.9835,0.0,0.0666,,-25.08,-5.35,,,10.397,4.8446,3.5,0.000749,0.000699,,,,254.6,183.9,,,0.56,,,0.16,,C,0,1,6378691530710847488,6378691530710847344,0,1,6378691530710847488,6378691530710847344,6378691530710847344,N,0.0,0.504117,207.23089059465562,7.0448113683348,0.002,0.001,90.0,3721319167455561344,207.23086114781998,0.0595,7.04481074749,0.0447,0.0763,0.0798,-6.787999999999999,0.115,-0.14400000000000002,0.084,False,7641.78,5.5631699999999995,15.980379000000001,3685.13,14.5645,16.435254999999998,5689.09,18.1523,15.374313,1.060942,,,0,5125.33,,,,,0.45938999999999997,207.230886,7.044811999999999,0.001,0.001,90.0,1237661971732103177,1,+,6,J134855.41+070241.3,*,68987912192,2003.2479999999998,3,18.006,0.013000000000000001,16.602,0.004,15.925,0.004,15.697000000000001,0.004,15.602,0.006,,,,,,,-1.8,2.4,1.9,2.4,0,,,,0.47661499999999996,0.0002278369126405439
524,J135046.35+232933.5,207.69314599999998,23.492649,16.99,16.38,16.17,,,,,,,,,,,,,Lamost_DR2,207.69329199999999,23.493001,GALEX J135046.3+232934,6378550801812427217,6378550801811374080,AIS,207.61779199999998,23.225396,108.0,267.0,21.0348,76.1163,50217,1121,35,0.276436,True,1,0.0118,0,0,,,22.2708,0.301,,,2.1908,0.301,,,2.4688,0.3467,,,3.1733,1.0748,0,0,0,0,,,4.484,1.24286,,,1764.61,2555.2,,8.294,,0.003,0.9691,0.0,0.4045,,-15.74,-17.18,,,0.0,282.926,3.5,0.000776,0.000462,,,,219.9,108.1,,,1.37,,,0.54,,C,0,1,6378550801812426752,6378550801812427217,0,1,6378550801812426752,6378550801812427217,6378550801812427217,N,0.0,1.356309,207.6930998082235,23.4926492809413,0.002,0.002,90.0,1251786845693242240,207.69307327788002,0.0481,23.492635497660004,0.0499,0.3192,0.0824,-5.651,0.127,-3.201,0.09699999999999999,False,4991.18,2.20187,16.442857999999998,2347.35,5.73806,16.924942,3808.59,11.735,15.810007999999998,1.114934,,,0,4966.0,1.7619999999999998,0.8220000000000001,,,1.416289,207.6931,23.492658,0.001,0.001,90.0,1237665566604197952,1,+,6,J135046.34+232933.5,*,68987912192,2004.4523,3,18.778,0.02,17.137,0.004,16.39,0.004,16.168,0.005,16.055,0.006999999999999999,,,,,,,-3.5,2.4,-3.1,2.4,0,,,,1.38648,0.00011189670189671705
525,J135055.87+032530.0,207.73279399999998,3.42501,16.87,16.28,16.09,,,,,,,,,,,,,Lamost_DR2,207.73283700000002,3.424894,GALEX J135055.8+032529,6378691569365550436,6378691569364500480,AIS,208.122773,3.656836,110.0,206.0,336.4569,62.3592,50221,2017,63,0.453064,True,1,0.0264,0,0,,,21.5075,0.2146,,,1.4275,0.2146,,,1.2899,0.1755,,,1.3094,0.2734,0,0,0,0,,,9.05713,1.78997,,,2855.28,1343.43,,5.858,,0.002,0.9794,0.0,0.1379,,-85.5,-87.59,,,0.0,21.464000000000002,3.5,0.000683,0.000589,,,,177.5,97.6,,,0.69,,,0.28,,C,0,1,6378691569365550080,6378691569365550436,0,1,6378691569365550080,6378691569365550436,6378691569365550436,N,0.0,0.44358100000000006,207.7328041286195,3.4250119690147,0.002,0.002,90.0,3665688861252123648,207.73277818878998,0.0725,3.4250039682,0.0609,0.2331,0.0974,-6.013999999999999,0.147,-1.858,0.11800000000000001,False,5462.23,4.22973,16.34494,2645.02,14.5829,16.795317,4059.69,14.3467,15.740687,1.054629,,,0,5090.33,,,,,0.44081099999999995,207.73279399999998,3.4250089999999997,0.001,0.001,90.0,1237674603213422662,1,+,6,J135055.87+032530.0,*,35255507484688,2007.2861,3,18.414,0.017,16.938,0.004,16.28,0.004,16.061,0.004,15.972000000000001,0.006999999999999999,,,,,,,-5.6,2.3,-2.0,2.3,0,,,,0.440375,0.00015646660700121257
526,J135123.48+064527.1,207.847835,6.757549000000001,16.88,16.27,16.05,,,,,,,,,,,,,Lamost_DR2,207.847863,6.757388000000001,GALEX J135123.4+064526,6378691529637103874,6378691529636052992,AIS,207.944482,6.886444,107.0,308.1,340.5993,65.1471,50221,833,26,0.160807,True,1,0.0251,0,0,,,21.5159,0.2031,,,1.4359,0.2031,,,1.3783,0.1657,,,1.5344,0.2914,0,0,0,0,,,8.98775,1.6806900000000002,,,2145.15,1609.67,,8.021,,0.003,0.9745,0.0,0.2083,,-28.01,-28.41,,,9.85743,3.19446,3.5,0.000771,0.00061,,,,234.6,95.8,,,0.69,,,0.29,,C,0,1,6378691529637103616,6378691529637103874,0,1,6378691529637103616,6378691529637103874,6378691529637103874,N,0.0,0.586765,207.84781842159492,6.757505984625701,0.002,0.001,90.0,3720496384865313408,207.84781910596,0.0563,6.757500739480001,0.0444,0.0186,0.062,0.158,0.122,-1.218,0.086,False,5500.5,4.52979,16.337358,2633.12,13.6034,16.800213,4210.81,11.5533,15.701006,1.099207,,,0,5064.14,,,,,0.453658,207.847833,6.757498,0.002,0.002,0.0,1237661975483383825,2,,6,J135123.47+064526.9,*,158398662443008,2003.2483,3,18.590999999999998,0.021,16.958,0.004,16.26,0.004,15.998,0.004,15.892000000000001,0.006999999999999999,,,,,,,3.9,2.5,0.2,2.5,0,,,,0.409382,0.0001329290490476493
527,J135340.90+280014.1,208.420431,28.00392,16.88,16.23,16.0,,,,,,,,,,,,,Lamost_DR2,208.420447,28.004098,GALEX J135340.9+280014,6379289727313384698,6379289727312330752,AIS,207.995118,27.683107,108.0,322.05,40.1608,76.187,50238,2721,85,0.49444499999999997,True,1,0.0151,0,0,,,22.6057,0.3204,,,2.5257,0.3204,,,2.5433,0.3096,,,2.6749,0.5847,0,1,0,0,,,3.29385,0.9717100000000001,,,1044.2,2669.23,,7.182,,0.003,0.9455,0.0,0.4436,,-2.28,-2.62,,,0.0,4.53185,3.5,0.00079,0.000439,,,,277.3,106.7,,,1.21,,,0.51,,C,0,1,6379289727313384448,6379289727313384698,0,1,6379289727313384448,6379289727313384698,6379289727313384698,N,0.0,0.643968,208.4203944878784,28.003928714837798,0.001,0.001,90.0,1451904730817056384,208.42038657077998,0.038,28.00390600403,0.0389,0.0283,0.0556,-1.624,0.096,-5.275,0.075,False,5681.46,3.29676,16.302216,2607.83,12.6523,16.81069,4389.25,9.66187,15.655944,1.1547459999999998,,,0,5002.74,,,,,0.6318699999999999,208.420388,28.003912,0.002,0.002,90.0,1237665442057879590,1,+,6,J135340.89+280014.0,*,68987912192,2004.3924,3,18.935,0.023,17.012,0.004,16.250999999999998,0.004,15.995999999999999,0.004,15.89,0.006999999999999999,,,,,,,1.8,2.4,-4.4,2.4,0,,,,0.697125,9.683096951591145e-05
