name,ra,dec,sloan_g_mag,sloan_r_mag,sloan_i_mag,sloan_z_mag,galah_g_mag,galah_r_mag,galah_i_mag,Bmag,Vmag,Rmag,Imag,Jmag,Hmag,Kmag,class_green13,origin,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_x,ra_error,dec_x,dec_error,parallax,Posparallax,distance,dist_mod,parallax_error,pmra,pmra_error,pmdec,pmdec_error,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,Mg,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp,Error Bar,radial_velocity,radial_velocity_error,rv_nb_transits,teff_val,a_g_val,e_bp_min_rp_val,radius_val,lum_val,angDist
SDSSJ100651.31+333630.6,151.71375,33.6085,,18.78,8.22,,,,,,,,,,,,d,Green2013,151.7137402,33.60851755,0.007,0.006,90,7.47121E+17,151.7137598,0.2508,33.60843679,0.2502,0.613,0.613,1631.32137,11.06269763,0.3336,3.777,0.436,-18.757,0.413,FALSE,524.394,1.65135,18.889221,7.826523373,200.009,8.93585,19.598763,493.327,9.40787,18.029083,1.569679,18.34372014,,,0,,,,,,0.069632
SDSSJ100752.13+691843.2,151.9670833,69.312,,20.68,,,,,,,,,,,,,nL,Green2013,151.9671519,69.31201131,0.04,0.026,0,1.07038E+18,151.9671699,0.8804,69.3119118,1.2458,0.6255,0.6255,1598.721023,11.01886343,1.023,1.479,1.706,-23.111,2.566,FALSE,91.8461,0.910797,20.780714,9.76185057,50.4933,6.23644,21.093304,95.9878,8.25817,19.80638,1.286924,14.49461018,,,0,,,,,,0.096301
SDSSJ100812.04+012657.1,152.05,1.449194444,,20.17,8.47,,,,,,,,,,,,d,Green2013,152.0501432,1.449234495,0.028,0.026,0,3.83525E+18,152.0501779,0.9456,1.449086748,1.1949,0.4288,0.4288,2332.089552,11.83872612,1.2622,8.051,1.674,-34.316,1.799,TRUE,138.098,1.22143,20.337894,8.499167883,54.2185,9.85691,21.01602,142.011,5.66423,19.381115,1.634905,15.52113975,,,0,,,,,,0.535159
SDSSJ100913.95+514924.5,152.3079167,51.82347222,,18.55,8.31,,,,,,,,,,,,d,Green2013,152.3081513,51.82352419,0.006,0.004,0,8.51254E+17,152.3077675,0.1237,51.82328616,0.1557,0.5147,0.5147,1942.879347,11.44222916,0.2197,-55.101,0.272,-55.285,0.369,FALSE,652.797,1.33668,18.65142,7.209190841,230.018,5.79091,19.446983,641.891,11.5612,17.743265,1.703718,17.35210977,,,0,,,,,,0.554539
SDSSJ100914.51+141529.4,152.3104167,14.25816667,,19.42,7.99,,,,,,,,,,,,d,Green2013,152.3105024,14.25821657,0.015,0.015,0,3.88809E+18,152.310422,0.5306,14.25808755,0.5751,0.1331,0.1331,7513.148009,14.37910972,0.6537,-18.099,0.939,-29.965,0.997,FALSE,292.771,1.85957,19.522045,5.142935277,115.6,18.4413,20.19399,270.945,10.7305,18.67972,1.514271,29.17179944,,,0,,,,,,0.348772
SDSSJ100933.77+300453.6,152.3904167,30.08155556,,17.77,8.18,,,,,,,,,,,,d,Green2013,152.3906779,30.08161579,0.004,0.003,90,7.42337E+17,152.3906465,0.1339,30.08153153,0.1091,1.0022,1.0022,997.8048294,9.995228008,0.1723,-6.312,0.233,-19.57,0.198,FALSE,1359.31,1.89486,17.855066,7.859837992,484.363,6.31567,18.638462,1248.76,4.23402,17.020723,1.617739,10.54969001,,,0,,,,,,0.842064
SDSSJ100958.70+010313.2,152.4945833,1.053666667,,17.09,7.59,,,,,,,,,,,,d,Green2013,152.4945901,1.05366697,0.003,0.003,90,3.83499E+18,152.4945968,0.1133,1.053509215,0.0906,0.7616,0.7616,1313.02521,10.59136532,0.1365,1.567,0.183,-36.64,0.163,FALSE,2482.95,2.79309,17.200947,6.609581677,1059.22,14.5454,17.788921,2084.61,20.3339,16.46436,1.324562,34.87929967,,,0,,,,,,0.024461
SDSSJ101007.11+031444.1,152.5295833,3.245583333,,18.95,9.09,,,,,,,,,,,,uE,Green2013,152.5296057,3.245622318,0.01,0.009,0,3.83666E+18,152.5296038,0.3497,3.245580451,0.3723,1.7865,1.7865,559.7537084,8.739984897,0.467,-0.435,0.6,-9.724,0.655,FALSE,478.166,1.83341,18.989418,10.2494331,131.591,15.314,20.05332,534.848,17.4431,17.941343,2.111977,32.75710013,,,0,,,,,,0.161781
SDSSJ101210.81+465249.1,153.045,46.88030556,,18.37,8.36,,,,,,,,,,,,d,Green2013,153.0449926,46.88031703,0.005,0.004,0,8.10479E+17,153.0449037,0.1407,46.88024867,0.211,0.5189,0.5189,1927.153594,11.42458165,0.253,-14.111,0.252,-15.877,0.336,FALSE,798.531,1.70608,18.432636,7.008054353,298.318,5.86738,19.164688,763.382,9.20507,17.555065,1.609623,15.07245014,,,0,,,,,,0.045098
SDSSJ101258.37+193412.3,153.2429167,19.57008333,,18.21,8.29,,,,,,,,,,,,d,Green2013,153.243274,19.5701123,0.008,0.007,90,6.25298E+17,153.2431629,0.2327,19.57003614,0.2383,1.0524,1.0524,950.209046,9.889095803,0.3139,-24.32,0.515,-17.689,0.432,FALSE,895.533,2.01867,18.30816,8.419064197,319.861,10.4113,19.088985,873.746,13.0677,17.408457,1.680529,23.47899971,,,0,,,,,,1.216505
SDSSJ101400.77+270113.6,153.5029167,27.02044444,,20.45,8.55,,,,,,,,,,,,n,Green2013,153.5032112,27.02050513,0.035,0.031,90,7.39275E+17,153.503165,1.2091,27.02036526,1.1164,3.8334,3.8334,260.8650284,7.082079307,1.3153,-9.561,2.258,-32.484,2.007,FALSE,107.135,1.7433,20.613533,13.53145369,49.0903,10.5333,21.1239,125.621,14.2211,19.514263,1.609636,24.7544004,,,0,,,,,,0.969328
SDSSJ101422.75+464737.3,153.5945833,46.79369444,,19.78,8.5,,,,,,,,,,,,d,Green2013,153.5948271,46.79368219,0.012,0.01,0,8.10513E+17,153.5947141,0.3354,46.79363071,0.3598,0.7206,0.7206,1387.732445,10.71152871,0.5275,-17.978,0.625,-11.956,0.763,FALSE,212.561,1.00418,19.869656,9.158127289,67.7333,9.40545,20.774384,218.538,13.2164,18.913103,1.86128,22.62184987,,,0,,,,,,0.602585
SDSSJ101523.98+372229.6,153.8495833,37.37488889,,19.06,8.27,,,,,,,,,,,,d,Green2013,153.8499188,37.37494623,0.011,0.008,90,7.54183E+17,153.8498028,0.3887,37.37479124,0.2929,-0.2278,0.2278,4389.815628,13.2122314,0.5036,-21.405,0.738,-35.998,0.496,FALSE,416.11,1.51098,19.140347,5.928115599,158.496,3.4823,19.851341,397.97,10.4253,18.262293,1.589048,13.90760004,,,0,,,,,,0.981642
SDSSJ101658.72+275651.3,154.2445833,27.94758333,,20.33,8.56,,,,,,,,,,,,n,Green2013,154.2446926,27.94763906,0.031,0.022,90,7.40933E+17,154.2445335,0.9495,27.94751685,0.8425,1.8912,1.8912,528.7648054,8.616312704,1.027,-32.655,1.969,-28.385,1.423,FALSE,125.949,1.43885,20.437881,11.8215683,54.7501,9.86531,21.005426,143.242,8.89911,19.371742,1.633684,18.76441972,,,0,,,,,,0.401427
SDSSJ101751.79+511403.7,154.4654167,51.23436111,,20.68,8.63,,,,,,,,,,,,n,Green2013,154.46581,51.23428122,0.003,0.002,0,8.48022E+17,154.46581,1.7408,51.23428122,3.2445,,,,,,,,,,FALSE,87.0859,1.49635,20.838495,,29.6811,8.00837,21.670189,86.3829,7.33954,19.92085,1.749338,15.3479104,,,0,,,,,,0.932116
SDSSJ101858.50+055652.1,154.74375,5.947805556,,18.67,8.53,,,,,,,,,,,,n,Green2013,154.7437569,5.947836257,0.009,0.008,90,3.86151E+18,154.7435963,0.3029,5.947625605,0.3205,0.7226,0.7226,1383.891503,10.70551021,0.3782,-37.102,0.559,-48.926,0.539,FALSE,594.786,1.93363,18.752464,8.046953786,219.49,13.9122,19.497852,615.257,16.8327,17.789278,1.708574,30.74489997,,,0,,,,,,0.113269
SDSSJ101907.79+264805.4,154.7820833,26.8015,,20.49,9.19,,,,,,,,,,,,n,Green2013,154.7824014,26.80151911,0.032,0.027,90,7.273E+17,154.7824397,0.9893,26.80150019,0.956,-0.5425,0.5425,1843.317972,11.32800129,1.0699,7.925,2.085,-4.395,1.769,FALSE,108.623,1.34234,20.598564,9.270562713,38.1617,6.13058,21.397318,134.646,7.58855,19.438936,1.958382,13.71912995,,,0,,,,,,1.02454
SDSSJ102052.12+063029.3,155.2170833,6.508138889,,18.99,7.71,,,,,,,,,,,,d,Green2013,155.217154,6.508209156,0.017,0.013,0,3.86174E+18,155.2171793,0.4838,6.50803855,0.6786,0.8458,0.8458,1182.312603,10.3636616,0.4261,5.842,0.836,-39.625,1.097,FALSE,420.601,1.81082,19.128689,8.765027404,191.86,13.4178,19.643925,390.127,16.16,18.283903,1.360022,29.57779995,,,0,,,,,,0.357627
SDSSJ102114.53+351843.9,155.3104167,35.31219444,,17.93,7.82,,,,,,,,,,,,u,Green2013,155.3105556,35.31221628,0.004,0.004,0,7.52966E+17,155.3105543,0.1387,35.31221456,0.1222,0.0481,0.0481,20790.02079,16.58927462,0.1709,-0.236,0.26,-0.399,0.265,FALSE,1130.48,2.47402,18.055208,1.465933382,449.65,9.90814,18.719202,974.009,11.7627,17.290514,1.428688,21.67084018,,,0,,,,,,0.415416
SDSSJ102239.58+622344.7,155.6645833,62.39575,,19.98,,,,,,,,,,,,,uL,Green2013,155.6649392,62.39574685,0.015,0.01,0,1.05185E+18,155.6648818,0.3235,62.39575607,0.4367,0.159,0.159,6289.308176,13.99301438,0.5488,-6.176,0.671,2.141,0.968,FALSE,168.265,0.735412,20.123379,6.130364622,70.2773,8.81714,20.73435,175.609,6.91338,19.150553,1.583798,15.73051963,,,0,,,,,,0.593758
SDSSJ102311.71+264302.8,155.79875,26.71744444,,17.59,7.19,,,,,,,,,,,,u,Green2013,155.7988075,26.71746964,0.004,0.003,90,7.28555E+17,155.7988095,0.1286,26.71746276,0.1209,0.4296,0.4296,2327.746741,11.83467864,0.1683,0.397,0.279,-1.598,0.213,FALSE,1580.97,2.14818,17.691055,5.856376363,683.804,13.7402,18.26406,1243.58,10.6678,17.025234,1.238825,24.40800004,,,0,,,,,,0.206103
SDSSJ102408.88+292019.7,156.0366667,29.33880556,,19.22,9.4,,,,,,,,,,,,d,Green2013,156.0370063,29.33883405,0.011,0.01,90,7.41487E+17,156.0369824,0.3677,29.33880028,0.3835,1.7693,1.7693,565.195275,8.760992612,0.3965,-4.842,0.716,-7.845,0.67,FALSE,368.362,1.64695,19.272678,10.51168539,129.493,13.3288,20.070776,446.276,11.3264,18.137913,1.932863,24.6552002,,,0,,,,,,1.070627
SDSSJ102433.76+562855.1,156.1404167,56.48197222,,19.55,8.64,,,,,,,,,,,,u,Green2013,156.1406811,56.48199951,0.013,0.009,0,8.54646E+17,156.1406971,0.2737,56.48197717,0.3885,-0.1653,0.1653,6049.606776,13.90863573,0.516,2.058,0.59,-5.188,0.85,FALSE,269.533,1.42396,19.611834,5.703198268,99.5698,10.5543,20.356068,279.322,11.2956,18.646656,1.709412,21.84990031,,,0,,,,,,0.534699
SDSSJ102451.00+233930.0,156.2125,23.65833333,,19.59,8.33,,,,,,,,,,,,d,Green2013,156.2125203,23.65843572,0.016,0.015,0,7.25657E+17,156.2124758,0.5213,23.65821354,0.6629,0.9293,0.9293,1076.078769,10.15922031,0.5965,-9.483,0.973,-51.602,1.059,FALSE,244.896,1.82527,19.71591,9.556689686,90.1103,5.49825,20.464453,235.179,1.98464,18.833424,1.631029,7.482890008,,,0,,,,,,0.374663
SDSSJ102644.98+094334.0,156.6870833,9.726111111,,18.36,7.28,,,,,,,,,,,,uG,Green2013,156.6873777,9.726161394,0.007,0.006,90,3.87616E+18,156.6873555,0.2638,9.72614914,0.1975,0.475,0.475,2105.263158,11.61653195,0.3373,-5.078,0.438,-2.846,0.411,FALSE,804.704,2.18239,18.424274,6.807742048,393.731,14.8541,18.863388,626.608,11.6922,17.76943,1.093958,26.54630023,,,0,,,,,,1.060044
SDSSJ102651.15+222054.3,156.7129167,22.34841667,,19.84,8.33,,,,,,,,,,,,n,Green2013,156.7130926,22.34842233,0.004,0.002,0,7.21969E+17,156.7130926,2.2701,22.34842233,4.2839,,,,,,,,,,FALSE,200.267,1.70222,19.934341,,71.4904,10.2588,20.715769,191.668,11.3771,19.055546,1.660223,21.63589955,,,0,,,,,,0.586192
SDSSJ102722.45+324122.1,156.8433333,32.68947222,,20.58,,,,,,,,,,,,,nL,Green2013,156.843545,32.68941783,0.003,0.001,90,7.48898E+17,156.843545,2.7825,32.68941783,1.4211,,,,,,,,,,FALSE,92.8217,0.711486,20.769241,,39.521,6.0206,21.35932,76.3641,7.47585,20.054697,1.304623,13.49644984,,,0,,,,,,0.670572
SDSSJ102757.84+291716.5,156.9908333,29.28791667,,19.21,8.12,,,,,,,,,,,,d,Green2013,156.9909971,29.28795587,0.011,0.011,0,7.29532E+17,156.9909743,0.3575,29.28785987,0.3561,1.4096,1.4096,709.4211124,9.254520545,0.5549,-4.619,0.711,-22.297,0.721,FALSE,357.885,1.54199,19.304007,10.04948646,135.445,10.9113,20.021982,340.977,6.89244,18.430109,1.591873,17.80373971,,,0,,,,,,0.533343
SDSSJ102908.39+591853.7,157.2845833,59.31491667,,18.96,8.25,,,,,,,,,,,,u,Green2013,157.2849718,59.31493493,0.006,0.004,0,1.04736E+18,157.2849857,0.145,59.31489368,0.1868,0.4162,0.4162,2402.691014,11.90348962,0.281,1.646,0.286,-9.582,0.382,FALSE,455.31,0.844834,19.042599,7.139109379,167.825,4.19061,19.789248,412.784,5.20648,18.222612,1.566635,9.397089932,,,0,,,,,,0.716781
SDSSJ102941.07+020613.0,157.4208333,2.103611111,,19.49,8.56,,,,,,,,,,,,d,Green2013,157.4211089,2.10365727,0.022,0.02,0,3.85563E+18,157.4210834,0.8075,2.10361613,1.1518,1.4272,1.4272,700.6726457,9.227575815,1.747,-5.922,1.317,-9.555,1.405,FALSE,283.327,2.17816,19.557648,10.33007219,119.698,20.276,20.156168,315.107,25.8103,18.515776,1.640392,46.08629907,,,0,,,,,,1.005451
SDSSJ103048.30+433833.7,157.70125,43.64269444,,18.6,7.18,,,,,,,,,,,,dG,Green2013,157.7012301,43.64271793,0.007,0.005,0,8.29053E+17,157.7011643,0.1557,43.64264768,0.2749,0.3821,0.3821,2617.115938,12.08911481,0.2512,-11.063,0.308,-16.317,0.467,FALSE,619.857,1.34917,18.707636,6.618521188,294.802,9.43932,19.177565,477.328,5.93103,18.064878,1.112686,15.37034961,,,0,,,,,,0.099189
SDSSJ103149.53+432208.4,157.95625,43.369,,18.89,7.32,,,,,,,,,,,,dG,Green2013,157.9563776,43.36902231,0.008,0.006,0,8.28992E+17,157.9562837,0.1864,43.36897382,0.278,0.2584,0.2584,3869.96904,12.93853745,0.3126,-15.843,0.375,-11.262,0.498,FALSE,484.743,1.13586,18.974586,6.036048547,243.097,6.63193,19.386938,360.415,7.79744,18.369913,1.017025,14.42936987,,,0,,,,,,0.343343
SDSSJ103241.45+395328.8,158.1725,39.89133333,,19.95,9.25,,,,,,,,,,,,uE,Green2013,158.1727275,39.89134582,0.016,0.015,90,7.56209E+17,158.1727451,0.5832,39.89131962,0.6052,0.6099,0.6099,1639.613051,11.07370683,0.7879,3.135,1.004,-6.087,0.98,FALSE,184.719,1.26652,20.022087,8.948380167,67.2734,10.9979,20.78178,217.714,18.238,18.917204,1.864576,29.23590001,,,0,,,,,,0.629908
SDSSJ103253.85+190131.4,158.2241667,19.02538889,,20.44,8.35,,,,,,,,,,,,n,Green2013,158.2243691,19.02535643,0.005,0.002,0,3.9871E+18,158.2243691,2.0981,19.02535643,4.7056,,,,,,,,,,FALSE,103.96,1.8708,20.646194,,79.5859,17.0855,20.599298,124.454,18.0441,19.524397,1.074902,35.12960072,,,0,,,,,,0.698621
SDSSJ103406.19+084502.1,158.5254167,8.750583333,,19.8,8.55,,,,,,,,,,,,d,Green2013,158.5257974,8.750616392,0.018,0.015,90,3.86979E+18,158.525732,0.6697,8.75052284,0.566,0.1796,0.1796,5567.928731,13.72846834,0.7515,-14.999,1.141,-21.728,0.985,FALSE,200.997,1.35042,19.930391,6.201922662,83.5818,8.46573,20.54611,225.43,11.0351,18.87939,1.666719,19.50082971,,,0,,,,,,1.359671
SDSSJ103936.29+454219.0,159.9008333,45.70527778,,20.01,8.28,,,,,,,,,,,,d,Green2013,159.9011791,45.70528709,0.022,0.013,0,8.30397E+17,159.901234,0.4898,45.70519126,0.8065,-0.5701,0.5701,1754.078232,11.22024479,0.8694,8.91,0.859,-22.256,1.404,FALSE,161.153,0.949876,20.170267,8.950022205,59.6349,7.27483,20.912636,147.65,5.72961,19.338835,1.573801,13.00443986,,,0,,,,,,0.869994
SDSSJ104022.21+183607.5,160.0925,18.60208333,,18.56,7.71,,,,,,,,,,,,d,Green2013,160.0925765,18.60210525,0.007,0.005,90,3.98613E+18,160.0924907,0.228,18.6020661,0.1707,0.1124,0.1124,8896.797153,14.74616844,0.2355,-18.89,0.446,-9.093,0.327,FALSE,639.603,1.65621,18.67359,3.927421556,254.457,9.13014,19.337353,543.71,9.21283,17.9235,1.413853,18.3429703,,,0,,,,,,0.272803
SDSSJ104103.08+392004.3,160.2625,39.33452778,,19.47,7.67,,,,,,,,,,,,d,Green2013,160.2628558,39.33455166,0.012,0.011,90,7.79157E+17,160.2628131,0.4511,39.33447351,0.3948,-0.8303,0.8303,1204.383958,10.40382481,0.5721,-7.666,0.743,-18.15,0.72,FALSE,269.731,1.62455,19.611038,9.20721319,118.927,5.37038,20.163187,234.287,6.34423,18.83755,1.325638,11.71460992,,,0,,,,,,0.99434
SDSSJ104149.64+254957.0,160.4566667,25.8325,,19.61,8.26,,,,,,,,,,,,d,Green2013,160.4568552,25.83250944,0.018,0.016,0,7.24746E+17,160.4567631,0.5017,25.83241675,0.3862,0.4711,0.4711,2122.691573,11.63443448,0.5751,-19.25,1.027,-21.527,1.137,FALSE,246.15,1.44528,19.710365,8.075930521,97.1806,8.11047,20.382439,236.133,9.82195,18.82903,1.55341,17.93241982,,,0,,,,,,0.611744
SDSSJ104240.34+052508.7,160.6679167,5.419083333,,19.2,8.19,,,,,,,,,,,,d,Green2013,160.6681184,5.419099537,0.011,0.009,90,3.85908E+18,160.6681661,0.3333,5.41896917,0.3113,0.0743,0.0743,13458.9502,15.64505593,0.4731,11.045,0.682,-30.279,0.55,FALSE,353.719,1.69355,19.316721,3.671665069,135.122,10.266,20.02457,321.13,6.67577,18.495218,1.529352,16.94176979,,,0,,,,,,0.725086
SDSSJ104250.09+395418.7,160.7083333,39.90519444,,20.21,7.8,,,,,,,,,,,,d,Green2013,160.7087244,39.90522449,0.023,0.022,0,7.79334E+17,160.7087124,0.8539,39.90518114,1.1971,0.7355,0.7355,1359.619307,10.66708661,1.1165,-2.15,1.411,-10.069,1.509,FALSE,135.74,1.23208,20.356598,9.689511385,50.5149,1.86855,21.092838,128.064,9.0019,19.493351,1.599487,10.87044994,,,0,,,,,,1.085555
SDSSJ104308.47+180531.3,160.785,18.09202778,,19.3,8.98,,,,,,,,,,,,d,Green2013,160.7853379,18.09204946,0.021,0.015,0,3.9859E+18,160.7851457,0.6355,18.09202454,0.6888,1.1067,1.1067,903.5872413,9.77985045,0.6362,-42.444,0.97,-5.789,1.334,FALSE,348.574,2.37571,19.33263,9.55277955,119.39,8.52335,20.15897,378.84,12.415,18.315779,1.843191,20.93834976,,,0,,,,,,1.158965
SDSSJ104316.17+573755.7,160.8170833,57.63213889,,19.97,8.52,,,,,,,,,,,,d,Green2013,160.8173614,57.63215938,0.013,0.01,0,8.54386E+17,160.8174035,0.2799,57.63206242,0.3319,1.6261,1.6261,614.9683291,8.944263751,0.6131,5.237,0.638,-22.52,0.82,FALSE,178.681,0.8822,20.05817,11.11390625,54.0838,6.52898,21.01872,175.176,5.5186,19.153234,1.865486,12.04757978,,,0,,,,,,0.54096
SDSSJ104549.27+223532.9,161.455,22.59247222,,15.9,7.28,,,,,,,,,,,,g,Green2013,161.455316,22.59245372,0.002,0.002,0,3.98957E+18,161.4553061,0.059,22.5924457,0.1024,0.3884,0.3884,2574.665294,12.05360389,0.1271,-2.131,0.119,-1.863,0.141,FALSE,7607.68,7.01653,15.985235,3.931631106,3261.39,11.5772,16.56788,6132.93,17.1323,15.29275,1.27513,28.70949994,,,0,4790.92,,,,,1.052561
SDSSJ104649.39+641254.3,161.7054167,64.21508333,,19.71,8.44,,,,,,,,,,,,d,Green2013,161.7057695,64.21507938,0.009,0.008,0,1.0584E+18,161.7057016,0.2546,64.21496713,0.2956,0.9198,0.9198,1087.192868,10.18153297,0.3649,-6.862,0.534,-26.07,0.566,FALSE,222.264,0.819881,19.821194,9.639661026,79.8422,7.17947,20.595806,220.515,6.94184,18.903322,1.692484,14.12131006,,,0,,,,,,0.552657
SDSSJ104703.68+415043.5,161.765,41.84541667,,20.38,8.39,,,,,,,,,,,,n,Green2013,161.7652967,41.84543995,0.049,0.045,0,7.80108E+17,161.7653397,1.7999,41.84533449,1.7867,-0.5843,0.5843,1711.449598,11.16682057,1.3424,7.432,2.878,-24.493,3.182,TRUE,116.98,1.14009,20.518085,9.351264432,60.8797,7.83672,20.890205,111.515,7.98307,19.643587,1.246618,15.81978999,,,0,,,,,,0.800216
SDSSJ104714.60+000856.6,161.8108333,0.149055556,,16.35,7.39,,,,,,,,,,,,gG,Green2013,161.8108343,0.149069854,0.002,0.002,90,3.80653E+18,161.8108309,0.0793,0.149056614,0.0597,-0.1063,0.1063,9407.337723,14.86733368,0.1022,-0.781,0.127,-3.075,0.113,FALSE,5093.92,6.0263,16.420734,1.553400323,2337.76,13.3854,16.929388,3949.25,13.0525,15.770634,1.158754,26.43789982,,,0,4957.5,,,,,0.051594
SDSSJ104751.12+144303.4,161.9629167,14.71761111,,19.62,8.62,,,,,,,,,,,,d,Green2013,161.9630054,14.71764578,0.018,0.017,0,3.88535E+18,161.9629524,0.38,14.71759469,0.4415,1.5655,1.5655,638.7735548,9.02673464,0.5516,-11.915,1.098,-11.865,1.142,FALSE,251.704,1.52693,19.68614,10.65940536,58.5244,13.7985,20.933046,268.873,10.0813,18.688051,2.244995,23.87980006,,,0,,,,,,0.333104
SDSSJ104842.64+403233.0,162.1775,40.5425,,19.21,8.26,,,,,,,,,,,,d,Green2013,162.1776874,40.54251073,0.011,0.008,0,7.76714E+17,162.177421,0.2765,40.54240571,0.4275,0.7976,0.7976,1253.761284,10.49107427,0.4235,-47.019,0.51,-24.391,0.683,FALSE,353.848,1.39246,19.316324,8.825249727,127.693,6.96349,20.085972,339.132,9.02764,18.435997,1.649975,15.99113001,,,0,,,,,,0.514086
SDSSJ104912.70+450429.5,162.3029167,45.07486111,,15.99,7.42,,,,,,,,,,,,g,Green2013,162.3029494,45.07488048,0.003,0.002,0,7.82877E+17,162.3029556,0.0464,45.07486653,0.064,-0.0253,0.0253,39525.6917,17.98439739,0.0936,1.026,0.104,-3.241,0.162,FALSE,6959.83,4.74171,16.08187,-1.902527394,2929.68,8.38471,16.68434,5706.95,7.55707,15.37091,1.31343,15.94178031,,,0,4671.43,,,,,0.108447
SDSSJ105057.03+490621.0,162.7375,49.10583333,,14.86,7.31,,,,,,,,,,,,dG,Green2013,162.7376242,49.10586958,0.001,0.001,0,8.3255E+17,162.7375746,0.0223,49.10582908,0.0343,0.1767,0.1767,5659.309564,13.76381725,0.045,-7.55,0.044,-9.407,0.051,FALSE,20809.9,8.36623,14.892694,1.128876748,9947.23,27.6298,15.357133,15524.4,29.8439,14.284383,1.07275,57.4737008,,,0,5146.8,,,,,0.320589
SDSSJ105119.71+301946.7,162.8320833,30.32963889,,18.41,8.65,,,,,,,,,,,,d,Green2013,162.8321416,30.32965524,0.008,0.005,90,7.36362E+17,162.8320423,0.2271,30.32959076,0.1863,1.9239,1.9239,519.7775352,8.579087527,0.2342,-19.901,0.519,-14.977,0.354,FALSE,801.784,1.8614,18.428223,9.849135473,267.757,13.1787,19.282034,814.261,9.34357,17.48501,1.797024,22.52227045,,,0,,,,,,0.190381
SDSSJ105142.49+385242.5,162.9266667,38.87847222,,19.86,8.52,,,,,,,,,,,,d,Green2013,162.9270215,38.87850495,0.023,0.022,0,7.7595E+17,162.9270014,0.8334,38.87842104,0.9742,-1.3817,1.3817,723.7461099,9.297931212,1.2676,-3.634,1.39,-19.489,1.452,FALSE,195.113,1.72563,19.962648,10.66471679,82.851,10.505,20.555645,199.691,6.99053,19.01102,1.544624,17.49553011,,,0,,,,,,1.00131
SDSSJ105211.18+305311.6,163.04625,30.88655556,,17.99,8.36,,,,,,,,,,,,d,Green2013,163.0465188,30.88664851,0.007,0.006,0,7.3645E+17,163.046673,0.2235,30.88645094,0.2949,0.6075,0.6075,1646.090535,11.08226859,0.3139,30.735,0.372,-45.888,0.452,FALSE,1107.23,2.73789,18.077776,6.995507411,390.826,6.68259,18.87143,1038.03,8.45018,17.2214,1.65003,15.13277001,,,0,,,,,,0.89538
SDSSJ105508.22+135449.5,163.7841667,13.91375,,20.43,8.67,,,,,,,,,,,,nL,Green2013,163.78428,13.91375925,0.044,0.028,90,3.96908E+18,163.7842331,1.5022,13.9137534,0.9912,2.2759,2.2759,439.3866163,8.214234121,1.2752,-10.573,2.837,-1.359,1.797,FALSE,114.403,1.32213,20.542276,12.32804188,30.8705,9.05557,21.62753,136.914,10.3555,19.420797,2.206732,19.41106965,,,0,,,,,,0.397371
SDSSJ105516.54+090208.5,163.81875,9.035694444,,19.43,8.48,,,,,,,,,,,,d,Green2013,163.8188836,9.035743476,0.017,0.015,0,3.86775E+18,163.8189353,0.4633,9.035526033,0.4977,-0.101,0.101,9900.990099,14.97839313,0.6841,11.877,0.985,-50.503,1.094,FALSE,284.994,1.60469,19.551275,4.572881869,100.94,7.28184,20.341227,307.346,6.1289,18.542849,1.798378,13.41073985,,,0,,,,,,0.506603
SDSSJ105705.50+071021.4,164.2729167,7.172611111,,20.5,,,,,,,,,,,,,nL,Green2013,164.2728752,7.172631884,0.03,0.027,90,3.86498E+18,164.2728304,1.3697,7.172611075,0.8919,2.5511,2.5511,391.98777,7.966362586,1.4979,-10.34,1.914,-4.833,1.724,FALSE,107.341,1.21833,20.61145,12.64508741,82.2666,18.2301,20.56333,115.997,9.03199,19.600805,0.962524,27.26209063,,,0,,,,,,0.165907
SDSSJ105715.70+095353.8,164.3154167,9.898277778,,19.89,8.7,,,,,,,,,,,,d,Green2013,164.3154367,9.898285699,0.029,0.016,90,3.86791E+18,164.3153253,0.8369,9.898107075,0.4714,0.0828,0.0828,12077.29469,15.40984832,0.6978,-25.492,1.854,-41.487,1.015,FALSE,200.48,1.55003,19.93319,4.523341684,103.869,19.6681,20.310177,235.24,8.27054,18.83314,1.477037,27.93864036,,,0,,,,,,0.076522
SDSSJ105728.18+263747.3,164.3670833,26.62980556,,17.97,8.97,,,,,,,,,,,,u,Green2013,164.3673954,26.62980849,0.005,0.004,90,7.30232E+17,164.3674173,0.1662,26.6297922,0.1242,2.0602,2.0602,485.389768,8.430453086,0.1556,4.547,0.302,-3.785,0.233,FALSE,1234.47,2.35003,17.959665,9.529211914,358.598,11.0199,18.964869,1271.44,11.7606,17.001177,1.963692,22.78050032,,,0,,,,,,1.004391
