col1,N/uchisq,g/rchisq,r/ichisq,i/zchisq,u/gchisq,totchisq,reducedtotchisq,totchisq2,reducedtotchisq2,starindex,modelindex,test2
629,204.1982777,7688.350159,70.16402331,391.0747815,9351.507897,461.2388048,461.2388048,17705.29514,4426.323785,629,1208,9.596598852
630,10.58343217,2.678160622,0.862101165,0.108499824,13.51680455,0.970600989,0.970600989,27.74899834,6.937249584,630,252,7.147375351
631,7.991761167,0.252619941,0.102943317,0.770973311,22.49686749,0.873916627,0.873916627,31.61516522,7.903791305,631,251,9.044102215
632,3.102094149,1.789701499,1.060583516,6.86E-05,15.90740301,1.060652083,1.060652083,21.85985074,5.464962686,632,110,5.152455524
633,17.35058286,92.08910657,0.829163446,0.165864699,121.5929921,0.995028145,0.995028145,232.0277097,58.00692743,633,438,58.29677052
634,19.82692775,3679.552737,1952.303479,1.497371627,2360.491874,1953.800851,1953.800851,8013.67239,2003.418097,634,1128,1.025395243
635,9.9210827,2246.363352,20.55560807,3504.48531,10.01835854,3525.040918,3525.040918,5791.343711,1447.835928,635,1187,0.410728829
636,10.76577557,366.7295831,717.7814171,1.922324368,735.7920263,719.7037414,719.7037414,1832.991126,458.2477816,636,1059,0.636717242
637,152.9099461,2235.290517,1190.85172,379.6492847,3712.563287,1570.501005,1570.501005,7671.264756,1917.816189,637,1198,1.221149291
638,20.60597781,31872.25617,14.17806669,1178.315888,503.3567817,1192.493955,1192.493955,33588.71288,8397.17822,638,95,7.041694583
639,85.0093817,980.2204306,982.9632177,103.0870233,207.0981272,1086.050241,1086.050241,2358.37818,589.5945451,639,1131,0.542879623
640,218.3457747,2176.979889,1005.308211,5625.796286,618.0262055,6631.104497,6631.104497,9644.456366,2411.114091,640,1131,0.36360671
641,463.4852582,189.3129459,105.5448698,95.90430645,1020.143346,201.4491763,201.4491763,1874.390727,468.5976817,641,444,2.326133521
642,0.477061904,3139.948205,17.54097575,308.7298856,359.8275173,326.2708613,326.2708613,3826.523645,956.6309113,642,1206,2.932014546
643,4.391980049,86.98118307,411.9135512,422.9852413,135.7821378,834.8987925,834.8987925,1062.054093,265.5135234,643,1185,0.318018813
644,111.3287347,947.5369944,178.9730618,1080.397337,1907.17909,1259.370399,1259.370399,4225.415218,1056.353805,644,1191,0.838795168
645,165.1454979,2164.746477,10.56135761,20.89199753,4181.371791,31.45335514,31.45335514,6542.717121,1635.67928,645,147,52.00333234
646,0.198421487,21457.67877,110.9770735,1369.5625,623.5781487,1480.539573,1480.539573,23561.99491,5890.498727,646,1205,3.978616197
647,13.09705984,1354.300529,0.364306215,831.0509888,875.726835,831.415295,831.415295,3074.539719,768.6349298,647,92,0.924489764
648,5.589512185,743.2482142,518.1667678,2560.007596,4167.761424,3078.174364,3078.174364,7994.773514,1998.693378,648,1205,0.649311294
649,22.33270235,686.1908738,396.6039875,682.6969183,1724.931451,1079.300906,1079.300906,3512.755933,878.1889833,649,1131,0.81366464
650,129.9343051,1423.753316,2240.697621,672.234083,2150.325891,2912.931704,2912.931704,6616.945216,1654.236304,650,548,0.567893954
651,72.77892252,77991.9432,4.390263035,1239.934215,327.5349023,1244.324478,1244.324478,79636.5815,19909.14538,651,97,15.99996281
652,7.950784774,5465.903002,39.2524958,808.6328938,638.7310752,847.8853896,847.8853896,6960.470252,1740.117563,652,1208,2.052302804
653,8.882158183,164.6118393,0.86240499,1113.683909,2753.654596,1114.546314,1114.546314,4041.694907,1010.423727,653,91,0.906578501
654,45.10107718,2427.673737,2798.013094,1593.326311,2154.954351,4391.339405,4391.339405,9019.068571,2254.767143,654,1194,0.513457725
655,29.18750286,397.2298786,64.71750544,31.08000902,210.2539492,95.79751446,95.79751446,732.4688451,183.1172113,655,8,1.911502739
656,128.6206641,1765.891226,1597.61834,3.663121929,63.26659368,1601.281461,1601.281461,3559.059945,889.7649864,656,1061,0.555658082
657,44.9288844,1775.670284,0.701472227,1360.495427,4304.61692,1361.196899,1361.196899,7486.412987,1871.603247,657,93,1.374968786
658,2.950087022,53.15539166,1.005311126,0.022716861,96.2139757,1.028027986,1.028027986,153.3474824,38.33687059,658,289,37.29166044
659,22.98867601,145.4778987,0.082442489,0.838934551,355.108931,0.92137704,0.92137704,524.4968828,131.1242207,659,272,142.3133148
660,4.536672505,1418.01747,531.7707238,199.116985,1376.066226,730.8877088,730.8877088,3529.508078,882.3770194,660,558,1.207267558
661,35.42136792,850.8271091,536.6525116,296.0933301,208.1452064,832.7458417,832.7458417,1927.139525,481.7848813,661,1131,0.578549729
662,85.66580885,139308.6985,23.12110456,902.8959209,560.4954948,926.0170254,926.0170254,140880.8768,35220.21921,662,1210,38.03409467
663,166.3343138,165.1189527,0.789181074,1.472310978,255.6575642,2.261492053,2.261492053,589.3723228,147.3430807,663,248,65.15303935
664,215.2174906,202.8482548,205.1763544,72.02017789,781.2933187,277.1965323,277.1965323,1476.555596,369.1388991,664,8,1.331686569
665,70.72150778,694.6623885,34.93508571,679.1359961,1209.294853,714.0710818,714.0710818,2688.749831,672.1874577,665,1190,0.941345301
666,56.41494675,5526.936809,3.369353716,950.1700234,15.43652416,953.5393771,953.5393771,6552.327657,1638.081914,666,95,1.717896453
667,7.548971749,681.9659247,634.6377246,0.02350625,1737.227719,634.6612308,634.6612308,3061.403846,765.3509615,667,925,1.205920457
668,275.829794,406.1999834,99.67993539,1181.029483,23364.17206,1280.709418,1280.709418,25326.91125,6331.727813,668,117,4.94392227
669,4.793524537,9241.328572,31.72365854,2116.776451,828.0209059,2148.500109,2148.500109,12222.64311,3055.660778,669,91,1.422229752
670,0.333438912,178460.2971,59.54672552,965.6526536,573.7696144,1025.199379,1025.199379,180059.5995,45014.89988,670,1205,43.90843459
671,61537.43614,334295.4037,0.07908871,0.872529969,262.8493311,0.951618679,0.951618679,396096.6408,99024.16019,671,1255,104058.6554
672,1.163730745,6073.790263,11.25136966,3191.41316,0.067867286,3202.664529,3202.664529,9277.68639,2319.421598,672,88,0.724216219
673,17.84343144,575.6130776,29.45185819,412.286025,1027.344583,441.7378831,441.7378831,2062.538975,515.6347438,673,1191,1.167286673
674,2.19723988,2259.390361,180.5592389,143.9636822,74.3590927,324.5229211,324.5229211,2660.469615,665.1174036,674,442,2.049523656
675,2.002009702,0.400958443,0.798735587,0.211394474,5.293001932,1.010130061,1.010130061,8.706100138,2.176525035,675,112,2.154697815
676,11.73470637,51.96231215,0.000210261,1248.533089,75.41351764,1248.533299,1248.533299,1387.643835,346.9109587,676,90,0.277854791
677,2.145597419,107537.4323,3.494112364,1206.670518,685.4930782,1210.164631,1210.164631,109435.2356,27358.80891,677,86,22.60750993
678,3.161286448,31006.20095,29.97266399,1924.554181,542.4084169,1954.526845,1954.526845,33506.29749,8376.574373,678,84,4.28573002
679,25.02260268,788.3977661,16.99498249,27.83707229,1031.575151,44.83205478,44.83205478,1889.827575,472.4568936,679,49,10.53837251
680,9.819727759,32.33140184,0.444478073,1.383061751,47.31703697,1.827539824,1.827539824,91.2957064,22.8239266,680,256,12.48888057
681,3.710586034,81.78691002,7.937472095,13.46661394,38.94952022,21.40408603,21.40408603,145.8511023,36.46277558,681,1201,1.70354275
682,6.059079472,1.223589457,0.125980688,0.8491242,26.29270981,0.975104888,0.975104888,34.55048363,8.637620907,682,491,8.858145431
683,260.4044691,623.1059134,11.94476671,20.51265993,1563.444995,32.45742664,32.45742664,2479.412804,619.853201,683,1207,19.09742284
684,120.8365474,37772.99313,43.79760525,877.9603389,730.3134892,921.7579441,921.7579441,39545.90111,9886.475277,684,1208,10.72567407
685,98.586337,234.1758231,631.2414625,454.00046,236.7495377,1085.241923,1085.241923,1654.75362,413.6884051,685,1131,0.381194641
686,5.981123518,94.44889146,0.968588482,0.000566931,90.59687579,0.969155414,0.969155414,191.9960462,47.99901155,686,474,49.52664028
687,2.321455308,3283.485966,1.184671747,2079.101916,683.4192621,2080.286588,2080.286588,6049.513271,1512.378318,687,93,0.727004792
688,18.42379023,67.03593753,1.390622593,2.713367575,223.0722912,4.103990169,4.103990169,312.6360092,78.15900229,688,452,19.04463682
689,4.212937321,214434.7099,264.3152942,3165.429538,876.6600077,3429.744832,3429.744832,218745.3277,54686.33192,689,86,15.94472318
690,99.11421855,283.3941076,0.943968158,2.264834068,486.1704967,3.208802226,3.208802226,871.8876251,217.9719063,690,254,67.92936769
691,246.8878638,6638.512461,0.563680073,1566.195916,258.5465681,1566.759596,1566.759596,8710.706489,2177.676622,691,1206,1.389923909
692,16.12674926,16200.31104,1298.605114,35192.05313,147.3246308,36490.65824,36490.65824,52854.42067,13213.60517,692,1131,0.362109258
693,39.76965046,5418.278557,59.45901002,356.0469226,1289.735933,415.5059326,415.5059326,7163.290072,1790.822518,693,1206,4.309980622
694,8.724259197,0.949402027,0.572014904,0.445012323,16.38076192,1.017027227,1.017027227,27.07145037,6.767862592,694,300,6.654553991
695,88.52446657,732.1395241,69.57806881,159.2253243,1357.808764,228.8033931,228.8033931,2407.276147,601.8190368,695,362,2.63028895
696,50.66095785,1296.433401,601.9815229,8845.74322,44.60746971,9447.724743,9447.724743,10839.42657,2709.856643,696,1131,0.286826375
697,22.38637044,59.85211616,152.3370783,2097.51832,458.315689,2249.855398,2249.855398,2790.409574,697.6023934,697,1190,0.310065435
698,6.745815304,18.11185797,0.924748407,0.084035728,90.21927027,1.008784136,1.008784136,116.0857277,29.02143192,698,297,28.76872355
699,4.26342478,0.000887683,4.720376053,8.703938415,6.945608537,13.42431447,13.42431447,24.63423547,6.158558867,699,463,0.458761517
700,3.168153387,79.03416107,45.51111811,71.23957489,118.4682802,116.750693,116.750693,317.4212876,79.35532191,700,454,0.679698937
701,0.122027835,12907.12986,126.0156664,4769.028189,1381.577352,4895.043855,4895.043855,19183.8731,4795.968274,701,1206,0.979760022
702,4.650655337,808.549053,1871.817351,831.8099398,1015.249212,2703.627291,2703.627291,4532.076211,1133.019053,702,550,0.419073685
703,5.293911621,10268.46645,44.16196708,797.8221001,91.88066146,841.9840671,841.9840671,11207.62509,2801.906273,703,86,3.327742629
704,10.81838037,7.619064278,0.004082451,0.960431891,10.01721789,0.964514343,0.964514343,29.41917688,7.354794221,704,280,7.625386058
705,4107.238823,160095.4758,147.7473453,95.52635898,202.940789,243.2737042,243.2737042,164648.9291,41162.23227,705,1228,169.2013216
706,4.811340453,7.713840393,0.000139773,0.988266936,28.13488832,0.988406709,0.988406709,41.64847587,10.41211897,706,260,10.53424555
707,39.34552221,310.7840372,997.0333768,84.67467697,1105.319892,1081.708054,1081.708054,2537.157505,634.2893763,707,1193,0.586377604
708,116.6294166,102.9053724,1726.707619,69.03115514,933.2823645,1795.738774,1795.738774,2948.555927,737.1389819,708,13,0.410493437
709,7.474805518,67.77786041,0.984774335,0.004486024,94.73311962,0.989260359,0.989260359,170.9750459,42.74376148,709,293,43.20779772
710,28.05281149,42.96082037,0.883944126,0.120277363,87.24059135,1.004221489,1.004221489,159.2584447,39.81461117,710,303,39.64724079
711,48.8449283,22212.77932,2380.066494,3424.389864,27449.06864,5804.456358,5804.456358,55515.14925,13878.78731,711,1131,2.391057225
712,0.007654566,100300.7927,0.035838997,2.024221082,0.815916384,2.060060079,2.060060079,100303.6763,25075.91908,712,627,12172.42125
713,15.91074966,324.1561671,0.20623352,1038.375123,5606.782773,1038.581357,1038.581357,6985.431047,1746.357762,713,89,1.681483834
714,4.065407417,31017.98701,39.37797313,4210.50212,729.3240925,4249.880093,4249.880093,36001.2566,9000.31415,714,89,2.117780726
715,1234.618773,38006.18105,3532.683417,3.170298829,939.3826278,3535.853716,3535.853716,43716.03616,10929.00904,715,1059,3.090910971
716,6.467818877,9.328976027,0.455448495,1.231042232,67.00204618,1.686490727,1.686490727,84.48533181,21.12133295,716,473,12.52383581
717,9.319052436,51.28070737,1.586105279,2.306647129,228.1781382,3.892752408,3.892752408,292.6706504,73.1676626,717,1205,18.79586856
718,142.9675286,111911.6644,46.70864096,4064.041945,1455.92974,4110.750586,4110.750586,117621.3122,29405.32806,718,1206,7.153274674
719,28.72692642,1812.302426,601.0345909,6478.146766,398.3699312,7079.181357,7079.181357,9318.580641,2329.64516,719,1131,0.329083978
720,5.341320882,164.3603575,1.001467482,0.044454862,168.972046,1.045922344,1.045922344,339.7196467,84.92991168,720,493,81.20097265
721,46.51132671,1379.859508,678.3997289,215.4997165,1484.858347,893.8994454,893.8994454,3805.128627,951.2821567,721,548,1.064193698
722,9.279434358,6.285595997,0.836795862,0.162671645,42.97635783,0.999467506,0.999467506,59.54085569,14.88521392,722,272,14.89314443
723,19.99123364,290.7226586,28.54205892,1304.380155,370.1138863,1332.922214,1332.922214,2013.749992,503.437498,723,853,0.377694582
724,2.011722328,29.81222012,0.548254153,0.859919589,0.005662998,1.408173742,1.408173742,33.23777918,8.309444796,724,256,5.900866169
725,2.621219003,166.6013278,0.66135859,0.359911302,39.83874265,1.021269891,1.021269891,210.0825594,52.52063984,725,114,51.42679745
726,73.45060914,1554.270657,4.987542708,18.17765782,447.458855,23.16520052,23.16520052,2098.345322,524.5863305,726,1210,22.64544742
727,150.048245,323.4990724,0.434970528,0.525155582,1099.60157,0.96012611,0.96012611,1574.109013,393.5272533,727,1212,409.8703799
728,77.80730918,29379.64736,17.5859802,3075.925947,275.0001284,3093.511927,3093.511927,32825.96672,8206.491681,728,1209,2.652807513
